SampleID	SampleID2	RIBBITR_ID	Species	Date	Location	region	site	survey_time	life_stage	sex	snout_vent_length	body_mass_g		ColoniesBact	ColoniesPast	CFU_bact	CFU_past	Percent_spore	Total bacteria_blue	Total_bacteria_red	No_fields_obs	Dilution factor	Area_mm2	Total_cells_ml	Active_cells_ml	Per_active	Per_dormant	ViableFluorRep1	TotalFluorRep1	ViableFluorRep2	TotalFluorRep2	ViableFluorRep3	TotalFluorRep3	ViableFluorAvg	TotalFluorAvg	PerViableSpores	S16CopiesRep1	S16CopiesRep2	S16CopiesRep3	S16CopiesAvg	bd_replicates	bd_detected	bd_mean_its1_copies_per_swab	total_peptides_ug	TotalNoSporesTbCl	ViableNoSporesTbCl	TotalNoSporesTbClCorrected	ViableNoSporesTbClCorrected	body_temp_c	lat	long	annual_mean_temp	mean_diurnal_range	isothermality	temp_seasonality	max_temp_warmest_month	min_temp_coldest_month	temp_annual_range	mean_temp_wettest_quarter	mean_temp_driest_quarter	mean_temp_warmest_quarter	mean_temp_coldest_quarter	annual_precip	precip_wettest_month	precip_driest_month	precip_seasonality	precip_wettest_quarter	precip_driest_quarter	precip_warmest_quarter	precip_coldest_quarter	Elevation_M
BR4	BR4	BRBac004	Hylodes phyllodes	11/11/22	Brazil	Boraceia	B3W	day	Adult	NA	25	1.12		188	34	1.88E+04	340	0.018085106	302	253	10	10	4	1.21E+05	1.01E+05	0.837748344	0.162251656	67497	66823	70872	70165	66148	65487	68172.33333	67491.66667	1.010085196	1.17E+05	1.14E+05	1.18E+05	1.16E+05	1	FALSE	0	30.132	164311.7892	-83815.62469	164311.7892	0	20	-23.6575	-45.90628	17.14999962	8.733333588	53.25203323	252.9822235	24.70000076	8.300000191	16.40000153	20.10000038	14	20.23333359	14	2112	286	78	42.93177032	826	276	795	276	800
BR61	BR61	BRBac061	Hylodes phyllodes	11/12/22	Brazil	Santa Virginia	A3W	night	Adult	NA	28	1.56		190	35	1.90E+04	350	0.018421053	302	259	10	10	4	1.21E+05	1.04E+05	0.857615894	0.142384106	76238	75476	80050	79250	74714	73967	77000.66667	76231	1.010096505	1.29E+05	1.10E+05	1.16E+05	1.18E+05	1	FALSE	0	75.702	196441.6912	-83815.62465	196441.6912	0	22.2	-23.34067	-45.14935	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
BR36	BR36	BRBac036	Hylodes phyllodes	11/12/22	Brazil	Boraceia	B5	night	Adult	NA	30	2.06		188	73	1.88E+04	730	0.038829787	302	280	10	10	4	1.21E+05	1.12E+05	0.927152318	0.072847682	63303	62670	66469	65804	62037	61417	63936.33333	63297	1.010100531	1.23E+05	1.17E+05	1.11E+05	1.17E+05	1	TRUE	3421.443848	30.318	148890.2206	-83815.62463	148890.2206	0	24	-23.64029	-45.84747	17.02499962	8.899999619	53.61445618	254.4646912	24.60000038	8	16.60000038	19.98333359	13.83333302	20.11666679	13.83333302	2038	286	71	45.60791016	817	250	783	250	800
BR30	BR30	BRBac030	Hylodes phyllodes	11/11/22	Brazil	Boraceia	B4T	night	Adult	NA	30	1.64		193	41	1.93E+04	410	0.021243523	303	304	10	10	4	1.21E+05	1.22E+05	1.00330033	-0.00330033	68443	67759	71866	71147	67075	66404	69128	68436.66667	1.010101797	1.17E+05	1.12E+05	1.32E+05	1.20E+05	1	TRUE	12.13130379	208.44	167786.0539	-83815.62463	167786.0539	0	23.7	-23.64029	-45.84747	17.02499962	8.899999619	53.61445618	254.4646912	24.60000038	8	16.60000038	19.98333359	13.83333302	20.11666679	13.83333302	2038	286	71	45.60791016	817	250	783	250	800
BR65	BR65	BRBac065	Hylodes phyllodes	11/12/22	Brazil	Santa Virginia	A2W	night	Adult	NA	28	1.61		153	45	1.53E+04	450	0.029411765	304	238	10	10	4	1.22E+05	9.52E+04	0.782894737	0.217105263	58419	57835	61340	60727	57251	56679	59003.33333	58413.66667	1.01009467	1.28E+05	1.28E+05	1.04E+05	1.20E+05	1	FALSE	0	71.202	130936.7892	-83815.62465	130936.7892	0	23.7	-23.33646	-45.14643	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
BR34	BR34	BRBac034	Hylodes phyllodes	11/11/22	Brazil	Boraceia	B3W	night	Adult	NA	32	2.52		173	21	1.73E+04	210	0.012138728	304	251	10	10	4	1.22E+05	1.00E+05	0.825657895	0.174342105	61454	60840	64527	63882	60225	59624	62068.66667	61448.66667	1.010089723	1.07E+05	1.35E+05	1.14E+05	1.19E+05	1	FALSE	0	51.87	142094.8775	-83815.62467	142094.8775	0	24.8	-23.64029	-45.84747	17.02499962	8.899999619	53.61445618	254.4646912	24.60000038	8	16.60000038	19.98333359	13.83333302	20.11666679	13.83333302	2038	286	71	45.60791016	817	250	783	250	800
BR39	BR39	BRBac039	Hylodes phyllodes	11/12/22	Brazil	Boraceia	B5	night	Adult	NA	31.5	2.51		195	47	1.95E+04	470	0.024102564	305	301	10	10	4	1.22E+05	1.20E+05	0.986885246	0.013114754	69140	68449	72597	71872	67758	67081	69831.66667	69134	1.010091513	1.31E+05	1.21E+05	1.10E+05	1.21E+05	1	TRUE	7504.155762	35.532	170349.7794	-83815.62466	170349.7794	0	23	-23.64029	-45.84747	17.02499962	8.899999619	53.61445618	254.4646912	24.60000038	8	16.60000038	19.98333359	13.83333302	20.11666679	13.83333302	2038	286	71	45.60791016	817	250	783	250	800
BR5	BR5	BRBac005	Hylodes phyllodes	11/11/22	Brazil	Boraceia	B3W	night	Adult	NA	29	2.02		195	29	1.95E+04	290	0.014871795	306	261	10	10	4	1.22E+05	1.04E+05	0.852941176	0.147058824	55322	54769	58089	57508	54216	53674	55875.66667	55317	1.010099367	1.24E+05	1.22E+05	1.21E+05	1.22E+05	1	FALSE	0	38.628	119551.9853	-83815.62463	119551.9853	0	21.1	-23.6575	-45.90628	17.14999962	8.733333588	53.25203323	252.9822235	24.70000076	8.300000191	16.40000153	20.10000038	14	20.23333359	14	2112	286	78	42.93177032	826	276	795	276	800
BR63	BR63	BRBac063	Hylodes phyllodes	11/12/22	Brazil	Santa Virginia	A2W	night	Adult	NA	31	2.13		199	38	1.99E+04	380	0.019095477	307	286	10	10	4	1.23E+05	1.14E+05	0.931596091	0.068403909	65870	65212	69164	68473	64553	63908	66529	65864.33333	1.010091451	1.36E+05	1.21E+05	1.17E+05	1.25E+05	1	TRUE	4.502942085	69.684	158328.9461	-83815.62466	158328.9461	0	23.7	-23.33646	-45.14643	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
BR6	BR6	BRBac006	Hylodes phyllodes	11/11/22	Brazil	Boraceia	B3W	night	Adult	NA	26	1.35		192	52	1.92E+04	520	0.027083333	307	251	10	10	4	1.23E+05	1.00E+05	0.817589577	0.182410423	77365	76592	81234	80422	75818	75061	78139	77358.33333	1.010091565	1.14E+05	1.26E+05	1.34E+05	1.25E+05	1	FALSE	0	30.216	200586.299	-83815.62466	200586.299	0	24.2	-23.64673	-45.91349	17.26250076	8.741666794	53.62985611	251.1801605	24.70000076	8.399999619	16.30000114	20.18333244	14.11666679	20.31666756	14.11666679	2095	283	78	42.87940598	818	273	788	273	800
BR60	BR60	BRBac060	Hylodes phyllodes	11/9/22	Brazil	Santa Virginia	Pirapitinga	day	Adult	NA	30	1.83		200	27	2.00E+04	270	0.0135	308	261	10	10	4	1.23E+05	1.04E+05	0.847402597	0.152597403	55844	55286	58637	58051	54728	54181	56403	55839.33333	1.010094438	1.37E+05	1.06E+05	1.35E+05	1.26E+05	1	FALSE	0	61.17	121472.3284	-83815.62465	121472.3284	0	20.3	-23.34067	-45.14935	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
BR38	BR38	BRBac038	Hylodes phyllodes	11/12/22	Brazil	Boraceia	B5	night	Adult	NA	29.5	1.74		201	47	2.01E+04	470	0.023383085	309	300	10	10	4	1.24E+05	1.20E+05	0.970873786	0.029126214	56538	55973	59365	58772	55408	54854	57103.66667	56533	1.010094399	1.33E+05	1.38E+05	1.10E+05	1.27E+05	1	TRUE	997.2203979	48.984	124022.5735	-83815.62465	124022.5735	0	23.1	-23.64029	-45.84747	17.02499962	8.899999619	53.61445618	254.4646912	24.60000038	8	16.60000038	19.98333359	13.83333302	20.11666679	13.83333302	2038	286	71	45.60791016	817	250	783	250	800
BR32	BR32	BRBac032	Hylodes phyllodes	11/11/22	Brazil	Boraceia	B3W	night	Adult	NA	28	1.83		125	24	1.25E+04	240	0.0192	309	243	10	10	4	1.24E+05	9.72E+04	0.786407767	0.213592233	63138	62507	66295	65633	61876	61257	63769.66667	63132.33333	1.010095197	1.04E+05	1.22E+05	1.06E+05	1.11E+05	1	FALSE	0	62.856	148284.8284	-83815.62465	148284.8284	0	24	-23.64029	-45.84747	17.02499962	8.899999619	53.61445618	254.4646912	24.60000038	8	16.60000038	19.98333359	13.83333302	20.11666679	13.83333302	2038	286	71	45.60791016	817	250	783	250	800
BR31	BR31	BRBac031	Hylodes phyllodes	11/11/22	Brazil	Boraceia	B3W	night	Adult	NA	29	2.11		194	16	1.94E+04	160	0.008247423	311	232	10	10	4	1.24E+05	9.28E+04	0.745980707	0.254019293	63157	62526	66315	65653	61894	61276	63788.66667	63151.66667	1.010086828	1.09E+05	1.21E+05	1.18E+05	1.16E+05	1	FALSE	0	57.198	148355.9069	-83815.62468	148355.9069	0	24.3	-23.64029	-45.84747	17.02499962	8.899999619	53.61445618	254.4646912	24.60000038	8	16.60000038	19.98333359	13.83333302	20.11666679	13.83333302	2038	286	71	45.60791016	817	250	783	250	800
BR78	BR78	BRBac078	Hylodes phyllodes	11/9/22	Brazil	Santa Virginia	Pirapitinga	day	Adult	NA	27	1.66		210	24	2.10E+04	240	0.011428571	313	293	10	10	4	1.25E+05	1.17E+05	0.936102236	0.063897764	56675	56109	59509	58915	55542	54987	57242	56670.33333	1.010087583	1.44E+05	1.43E+05	1.27E+05	1.38E+05	1	TRUE	14.88963699	48.096	124527.4755	-83815.62468	124527.4755	0	24	-23.33646	-45.14643	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
BR8	BR8	BRBac008	Hylodes phyllodes	11/11/22	Brazil	Boraceia	B3W	day	Adult	Male	30	1.76		202	65	2.02E+04	650	0.032178218	314	243	10	10	4	1.26E+05	9.72E+04	0.77388535	0.22611465	66813	66145	70154	69453	65477	64823	67481.33333	66807	1.010093753	1.33E+05	1.21E+05	1.30E+05	1.28E+05	1	FALSE	0	69.804	161794.6324	-83815.62466	161794.6324	0	25.5	-23.64673	-45.91349	17.26250076	8.741666794	53.62985611	251.1801605	24.70000076	8.399999619	16.30000114	20.18333244	14.11666679	20.31666756	14.11666679	2095	283	78	42.87940598	818	273	788	273	800
BR72	BR72	BRBac072	Hylodes phyllodes	11/12/22	Brazil	Santa Virginia	A2W	night	Adult	NA	26	1.65		254	24	2.54E+04	240	0.009448819	317	247	10	10	4	1.27E+05	9.88E+04	0.779179811	0.220820189	68147	67466	71555	70840	66785	66117	68829	68141	1.010096711	1.22E+05	1.37E+05	1.48E+05	1.36E+05	1	FALSE	0	78.906	166699.0441	-83815.62464	166699.0441	0	22.9	-23.33646	-45.14643	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
BR9	BR9	BRBac009	Hylodes phyllodes	11/11/22	Brazil	Boraceia	B3W	day	Adult	Male	27	1.91		265	29	2.65E+04	290	0.010943396	318	265	10	10	4	1.27E+05	1.06E+05	0.833333333	0.166666667	70328	69625	73845	73107	68922	68233	71031.66667	70321.66667	1.010096461	1.21E+05	1.24E+05	1.47E+05	1.31E+05	1	FALSE	0	41.004	174716.201	-83815.62465	174716.201	0	24	-23.64673	-45.91349	17.26250076	8.741666794	53.62985611	251.1801605	24.70000076	8.399999619	16.30000114	20.18333244	14.11666679	20.31666756	14.11666679	2095	283	78	42.87940598	818	273	788	273	800
BR73	BR73	BRBac073	Hylodes phyllodes	11/12/22	Brazil	Santa Virginia	A2W	night	Adult	NA	25	1		205	29	2.05E+04	290	0.014146341	323	254	10	10	4	1.29E+05	1.02E+05	0.786377709	0.213622291	56011	55451	58812	58224	54891	54342	56571.33333	56005.66667	1.010100168	1.42E+05	1.39E+05	1.16E+05	1.32E+05	1	FALSE	0	83.274	122083.848	-83815.62463	122083.848	0	21.6	-23.33646	-45.14643	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
BR70	BR70	BRBac070	Hylodes phyllodes	10/30/22	Brazil	Santa Virginia	A4W	night	Adult	NA	30	1.68		208	27	2.08E+04	270	0.012980769	329	262	10	10	4	1.32E+05	1.05E+05	0.796352584	0.203647416	68799	68112	72239	71518	67424	66750	69487.33333	68793.33333	1.010088187	1.29E+05	1.31E+05	1.38E+05	1.33E+05	1	FALSE	0	175.464	169097.3284	-83815.62468	169097.3284	0	22.5	-23.33646	-45.14643	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
BR71	BR71	BRBac071	Hylodes phyllodes	10/31/22	Brazil	Santa Virginia	A4W	night	Adult	NA	30	2.04		208	35	2.08E+04	350	0.016826923	331	300	10	10	4	1.32E+05	1.20E+05	0.906344411	0.093655589	58304	57721	61220	60608	57138	56567	58887.33333	58298.66667	1.010097429	1.40E+05	1.30E+05	1.34E+05	1.35E+05	1	TRUE	42.77315903	166.266	130513.9951	-83815.62464	130513.9951	0	21.2	-23.33646	-45.14643	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
N/A	N/A	BR_AMPs_97	Hylodes phyllodes	10/3/23	Brazil	Santa Virginia	s2	NA	Adult	N/A	24.7	1.56		550	210	5.50E+04	2100	0.038181818	285	254	10	10	4	1.14E+05	1.02E+05	0.89122807	0.10877193	30695	26797	71137	49922	54152	53371	51994.66667	43363.33333	1.199046814	7.89E+05	9.46E+06	1.14E+06	3.80E+06	1	NA	NA	NA	75604.68137	-83814.92997	75604.68137	0	14.9	-23.33646	-45.14643	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
N/A	N/A	BR_AMPs_101	Hylodes phyllodes	10/3/23	Brazil	Santa Virginia	s2	NA	Adult	N/A	21.85	0.93		457	159	4.57E+04	1590	0.034792123	396	290	10	10	4	1.58E+05	1.16E+05	0.732323232	0.267676768	86361	60890	89764	27584	39132	49774	71752.33333	46082.66667	1.557035183	8.54E+05	9.28E+06	1.26E+07	7.58E+06	1	NA	NA	7.062	85602.23039	-83813.61384	85602.23039	0	15.9	-23.33646	-45.14643	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
N/A	N/A	BR_AMPs_100	Hylodes phyllodes	10/3/23	Brazil	Santa Virginia	s2	NA	Adult	N/A	19.95	0.69		321	366	3.21E+04	3660	0.114018692	290	294	10	10	4	1.16E+05	1.18E+05	1.013793103	-0.013793103	38030	47482	64387	45558	62576	56048	54997.66667	49696	1.10668196	8.77E+05	9.21E+06	1.09E+07	7.00E+06	1	NA	NA	18	98886.54412	-83815.26955	98886.54412	0	16.1	-23.33646	-45.14643	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
N/A	N/A	BR_AMPs_99	Hylodes phyllodes	10/3/23	Brazil	Santa Virginia	s2	NA	Adult	N/A	20.9	1.1		453	444	4.53E+04	4440	0.098013245	400	352	10	10	4	1.60E+05	1.41E+05	0.88	0.12	67602	34697	77605	46870	46902	48995	64036.33333	43520.66667	1.471400561	6.10E+05	9.48E+06	1.06E+07	6.90E+06	1	NA	NA	NA	76183.11275	-83813.92867	76183.11275	0	16.7	-23.33646	-45.14643	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
N/A	N/A	BR_207_amp	Hylodes phyllodes	10/18/24	Brazil	Santa Virginia	s2	NA	Adult	N/A	22.8	1.14		421	77	4.21E+04	770	0.018289786	311	364	10	10	4	1.24E+05	1.46E+05	1.170418006	-0.170418006	20622	48521	63390	76996	61753	40922	48588.33333	55479.66667	0.875786324	1.72E+05	9.37E+06	8.36E+06	5.97E+06	1	NA	NA	12.102	120150.0245	-83816.11843	120150.0245	0	16.9	-23.33646	-45.14643	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
N/A	N/A	BR_AMPs_98	Hylodes phyllodes	10/3/23	Brazil	Santa Virginia	s2	NA	Adult	N/A	24.7	1.57		475	417	4.75E+04	4170	0.087789474	324	272	10	10	4	1.30E+05	1.09E+05	0.839506173	0.160493827	87018	68222	77720	27276	36979	31314	67239	42270.66667	1.590677538	5.88E+05	9.19E+06	3.29E+06	4.35E+06	1	NA	NA	47.394	71587.52451	-83813.49016	71587.52451	0	17	-23.33646	-45.14643	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
N/A	N/A	BR_AMPs_107	Hylodes phyllodes	10/3/23	Brazil	Santa Virginia	s2	NA	Adult	N/A	24.7	1.82		522	611	5.22E+04	6110	0.117049808	331	376	10	10	4	1.32E+05	1.50E+05	1.135951662	-0.135951662	76141	29342	37455	50726	54670	64408	56088.66667	48158.66667	1.164664027	3.28E+05	9.54E+06	1.32E+07	7.68E+06	1	NA	NA	NA	93234.58333	-83815.05638	93234.58333	0	17.1	-23.33646	-45.14643	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
N/A	N/A	BR_AMPs_93	Hylodes phyllodes	10/3/23	Brazil	Santa Virginia	s2	NA	Adult	N/A	20.9	0.84		359	47	3.59E+04	470	0.013091922	366	374	10	10	4	1.46E+05	1.50E+05	1.021857923	-0.021857923	49619	30676	61636	93402	78711	65246	63322	63108	1.003391012	2.07E+05	9.63E+06	3.49E+05	3.39E+06	1	NA	NA	25.074	148195.3676	-83815.6493	148195.3676	0	17.6	-23.33646	-45.14643	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
N/A	N/A	BR_226_amp	Hylodes phyllodes	10/18/24	Brazil	Santa Virginia	s4	NA	Adult	N/A	27.55	1.72		252	306	2.52E+04	3060	0.121428571	379	317	10	10	4	1.52E+05	1.27E+05	0.836411609	0.163588391	78793	73631	29396	22785	49112	41050	52433.66667	45822	1.144290224	6.97E+05	9.13E+06	6.12E+06	5.31E+06	1	NA	NA	NA	84643.89706	-83815.13129	84643.89706	0	17.6	-23.33646	-45.14643	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
N/A	N/A	BR_200_amp	Hylodes phyllodes	10/18/24	Brazil	Santa Virginia	s2	NA	Adult	N/A	30.4	2.4		354	458	3.54E+04	4580	0.129378531	374	327	10	10	4	1.50E+05	1.31E+05	0.874331551	0.125668449	68875	60358	36480	68369	32122	48002	45825.66667	58909.66667	0.777897232	1.08E+05	9.25E+06	1.23E+05	3.16E+06	1	NA	NA	39.882	132760.3186	-83816.47832	132760.3186	0	17.8	-23.33646	-45.14643	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
N/A	N/A	BR_247_amp	Hylodes phyllodes	10/19/24	Brazil	Santa Virginia	s5	NA	Adult	N/A	26.6	1.88		140	168	1.40E+04	1680	0.12	279	323	10	10	4	1.12E+05	1.29E+05	1.157706093	-0.157706093	48339	22796	22296	71425	68720	75833	46451.66667	56684.66667	0.81947499	9.17E+05	9.56E+06	1.12E+07	7.24E+06	1	NA	NA	NA	124580.1716	-83816.32546	124580.1716	0	18.2	-23.33646	-45.14643	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
N/A	N/A	BR_AMPs_102	Hylodes phyllodes	10/3/23	Brazil	Santa Virginia	s2	NA	Adult	N/A	19.95	1		514	22	5.14E+04	220	0.004280156	296	257	10	10	4	1.18E+05	1.03E+05	0.868243243	0.131756757	48123	75832	88378	48546	57467	35407	64656	53261.66667	1.21393122	8.71E+05	9.65E+06	1.45E+07	8.35E+06	1	NA	NA	58.5	111995.6127	-83814.87525	111995.6127	0	18.3	-23.33646	-45.14643	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
N/A	N/A	BR_193_amp	Hylodes phyllodes	10/17/24	Brazil	Santa Virginia	s4	NA	Adult	N/A	28.03	1.66		419	58	4.19E+04	580	0.013842482	370	353	10	10	4	1.48E+05	1.41E+05	0.954054054	0.045945946	48964	20133	51553	25202	35102	41823	45206.33333	29052.66667	1.556013217	4.72E+05	9.55E+06	6.19E+05	3.55E+06	1	NA	NA	NA	22991.93627	-83813.6176	22991.93627	0	18.3	-23.33646	-45.14643	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
N/A	N/A	BR_AMPs_143	Hylodes phyllodes	10/11/23	Brazil	Boraceia	t5	NA	Adult	N/A	25.65	1.66		472	201	4.72E+04	2010	0.042584746	411	378	10	10	4	1.64E+05	1.51E+05	0.919708029	0.080291971	53372	23669	22172	90374	34333	33234	36625.66667	49092.33333	0.74605675	2.35E+05	9.60E+06	6.71E+06	5.51E+06	1	FALSE	0	61.404	96667.18137	-83816.59538	96667.18137		18.6	-23.64029	-45.84747	17.02499962	8.899999619	53.61445618	254.4646912	24.60000038	8	16.60000038	19.98333359	13.83333302	20.11666679	13.83333302	2038	286	71	45.60791016	817	250	783	250	800
N/A	N/A	BR_188_amp	Hylodes phyllodes	10/17/24	Brazil	Santa Virginia	s4	NA	Adult	N/A	28.5	1.56		531	94	5.31E+04	940	0.017702448	372	371	10	10	4	1.49E+05	1.48E+05	0.997311828	0.002688172	65982	40567	91711	19813	78735	41822	78809.33333	34067.33333	2.313340248	1.17E+05	9.54E+06	6.80E+06	5.49E+06	1	NA	NA	66.384	41428.21078	-83810.83331	41428.21078	0	18.7	-23.33646	-45.14643	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
N/A	N/A	BR_187_amp	Hylodes phyllodes	10/17/24	Brazil	Santa Virginia	s4	NA	Adult	N/A	21.85	1.2		173	596	1.73E+04	5960	0.344508671	344	273	10	10	4	1.38E+05	1.09E+05	0.793604651	0.206395349	78958	52119	48456	20112	32260	64856	53224.66667	45695.66667	1.164763982	3.74E+05	9.55E+06	9.04E+06	6.32E+06	1	NA	NA	81.51	84179.43627	-83815.05601	84179.43627	0	18.8	-23.33646	-45.14643	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
N/A	N/A	BR_AMPs_144	Hylodes phyllodes	10/11/23	Brazil	Boraceia	t5	NA	Adult	N/A	24.7	1.57		336	515	3.36E+04	5150	0.15327381	393	324	10	10	4	1.57E+05	1.30E+05	0.824427481	0.175572519	41974	56827	83735	43052	48358	25082	58022.33333	41653.66667	1.392970607	3.87E+05	9.56E+06	3.93E+06	4.62E+06	1	TRUE	9.493155479	52.974	69319.14216	-83814.21702	69319.14216		18.9	-23.64029	-45.84747	17.02499962	8.899999619	53.61445618	254.4646912	24.60000038	8	16.60000038	19.98333359	13.83333302	20.11666679	13.83333302	2038	286	71	45.60791016	817	250	783	250	800
N/A	N/A	BR_AMPs_104	Hylodes phyllodes	10/3/23	Brazil	Santa Virginia	s2	NA	Adult	N/A	23.75	1.38		547	136	5.47E+04	1360	0.024862888	396	350	10	10	4	1.58E+05	1.40E+05	0.883838384	0.116161616	38622	32659	21173	70384	27610	21317	29135	41453.33333	0.702838533	4.33E+05	9.31E+06	1.47E+07	8.14E+06	1	NA	NA	37.62	68582.62255	-83816.75427	68582.62255	0	19	-23.33646	-45.14643	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
N/A	N/A	BR_246_amp	Hylodes phyllodes	10/19/24	Brazil	Santa Virginia	s5	NA	Adult	N/A	25.65	1.82		150	104	1.50E+04	1040	0.069333333	283	285	10	10	4	1.13E+05	1.14E+05	1.007067138	-0.007067138	66784	81308	60204	21665	45165	18763	57384.33333	40578.66667	1.414150292	3.29E+05	9.59E+06	8.05E+06	5.99E+06	1	NA	NA	NA	65366.93627	-83814.13915	65366.93627	0	19.1	-23.33646	-45.14643	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
N/A	N/A	BR_216_amp	Hylodes phyllodes	10/18/24	Brazil	Santa Virginia	s2	NA	Adult	N/A	27.55	2.01		416	556	4.16E+04	5560	0.133653846	318	227	10	10	4	1.27E+05	9.08E+04	0.713836478	0.286163522	67005	74426	50535	74956	37573	37440	51704.33333	62274	0.830271595	4.08E+05	9.45E+06	8.35E+06	6.07E+06	1	NA	NA	41.508	145129.1912	-83816.28577	145129.1912	0	19.2	-23.33646	-45.14643	17.05833244	10.1833334	56.26151276	251.918396	25.29999924	7.199999809	18.09999847	19.98333359	13.86666679	20.10000038	13.86666679	1778	278	42	60.12615585	800	160	767	160	117
