
#OTU ID	EuWi1.RNA	EuWi2.DNA	EuWi3.DNA	EuWi5.DNA	EuWi4.DNA	EuWi3.RNA	EuWi5.RNA	EuWi4.RNA	EuWi2.RNA	EuWi1.DNA
35106a5f515b16489ff5f899d05fa4b9	777.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
4adf9130667961895d46e89f9e74dc6c	673.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9af604229897c70de75a7740fe13e80d	203.0	209.0	183.0	209.0	177.0	132.0	80.0	198.0	164.0	52.0
95e0eb4360c754169478a253e5fa6686	101.0	119.0	161.0	127.0	87.0	57.0	49.0	49.0	142.0	30.0
0f2a155a57fe6d0bf34767080706b3e1	79.0	0.0	8.0	0.0	369.0	0.0	44.0	0.0	0.0	46.0
5423ef803850a519dd3a59044d047810	64.0	0.0	0.0	7.0	0.0	2.0	20.0	0.0	0.0	14.0
19165ad6285c75248358095679d24cc4	59.0	12.0	0.0	1.0	0.0	6.0	13.0	0.0	0.0	0.0
6fafd18a47eb31500b28af023c039b12	55.0	0.0	18.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2b8fcb7912392404543905f2c5b76c70	53.0	67.0	51.0	75.0	0.0	22.0	23.0	7.0	3.0	48.0
dc3e56436e3de26b261d60138d390ccf	50.0	0.0	0.0	24.0	0.0	0.0	0.0	0.0	0.0	0.0
133e48266cb982c3f0fe221be21bfc4d	50.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a354ec289e19ef6280fdbdea3d51b579	49.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c9e07dad272f4f299dd6f713c44d1a6e	47.0	123.0	10.0	3.0	0.0	45.0	0.0	24.0	26.0	1.0
226003b5e7b747d315dd85efdcc75e50	46.0	113.0	22.0	4.0	0.0	2.0	61.0	23.0	0.0	56.0
e43c25dd7051d5e69d778a8846d83e93	45.0	71.0	86.0	36.0	0.0	0.0	15.0	0.0	35.0	5.0
ae8bdd4955b098d1251c2656fd806050	45.0	1.0	97.0	39.0	11.0	10.0	17.0	7.0	46.0	24.0
2f044594a8b21f519cf79073e2155560	44.0	221.0	46.0	37.0	25.0	12.0	0.0	13.0	0.0	12.0
1c77f5f31494131fcbb21fd9f52c7618	43.0	117.0	31.0	25.0	2.0	3.0	38.0	3.0	63.0	20.0
1b448e00c078f81e49a61933072345d2	42.0	267.0	27.0	31.0	119.0	39.0	106.0	210.0	136.0	41.0
b18b389447d758e7cb173b4b4f2ad960	42.0	0.0	17.0	0.0	0.0	12.0	2.0	0.0	0.0	6.0
097ccef7662941cf4e7528f93df0d5dc	40.0	13.0	7.0	81.0	0.0	10.0	34.0	18.0	0.0	0.0
4b90fbc017e330a84de98864557b7057	39.0	0.0	0.0	26.0	0.0	18.0	0.0	0.0	0.0	0.0
147f2c2c24c7e1b1c371d42a36816214	39.0	29.0	19.0	23.0	32.0	0.0	3.0	9.0	9.0	0.0
ae16585329e0282c11210e5c407968fc	39.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
71dc9baacf7e4bd72ee127a86a2e6857	38.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3d048bdd561657158106cea5e4400fda	38.0	0.0	0.0	17.0	0.0	25.0	0.0	106.0	0.0	0.0
0310f41e594c49368dde5c5993a7a5d0	37.0	0.0	0.0	13.0	3.0	0.0	2.0	0.0	0.0	317.0
cb645d3ab28078ed0d51815973c12226	36.0	0.0	27.0	0.0	0.0	34.0	0.0	41.0	0.0	0.0
bfe2ff59df637b875b6295646fe439ff	35.0	35.0	74.0	21.0	171.0	34.0	38.0	34.0	0.0	0.0
b41747e50392a8250f090c634934baea	35.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1f94d3cd0eb72ad79b5e2f6239626878	32.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
d5ef913e6aee3067001dc610ac8af1d1	32.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0c00a2c60d8e09c2a99bb04ccab937bc	32.0	0.0	0.0	22.0	0.0	1.0	0.0	4.0	0.0	0.0
7d67ef8a2ff095c27514dbe29b9d53ca	31.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
03cd9dada0e4948848bf665a74a0ea9c	31.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0
4d3a11e940588e87916c3aa725d29303	30.0	7.0	34.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0
2675f7867a1838d096da79476eb7e6c0	30.0	0.0	15.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
9b0e80beb461e50b89c36b02da9ae54f	30.0	15.0	27.0	2.0	0.0	16.0	0.0	20.0	10.0	0.0
21d2da61979521e6b9cf59db20a10cf8	29.0	0.0	0.0	30.0	0.0	0.0	0.0	0.0	0.0	0.0
ed5fe73ec74bcba1988503f5050a88c1	28.0	0.0	0.0	0.0	0.0	17.0	0.0	0.0	0.0	0.0
66a9c7b3f530aedd945e944ad157d68a	28.0	29.0	0.0	1.0	0.0	16.0	0.0	16.0	0.0	0.0
f3632fdaea58ab73746bfd89dc87381c	27.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
93a2a165c0f91cd2f94dbbf65ce5a9c2	27.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
1af2ea0060f6a6c6ffb25de833be394d	26.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
54637b3a0c66dcb975b484bc78966046	26.0	20.0	22.0	1.0	0.0	0.0	0.0	0.0	22.0	3.0
4fe49fe5c1015cb0a948e5b8a085d860	26.0	0.0	0.0	8.0	0.0	3.0	0.0	2.0	0.0	3.0
6c0a46be3394b07dd2b7114a7855863b	26.0	0.0	0.0	4.0	38.0	7.0	0.0	0.0	0.0	0.0
d05179df30e3fd67aa7731ed64f89576	26.0	32.0	39.0	81.0	135.0	7.0	172.0	35.0	33.0	52.0
a40e6cead989da2f3a00c6cb53bff404	25.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9aaff4384b2a0b5e31fbd0a2bdfc9e87	24.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
626b8ee112be0ec208bb16445611d001	24.0	21.0	3.0	91.0	0.0	0.0	0.0	0.0	0.0	8.0
b90879c5b6561232795f4de9ad7ebebd	24.0	0.0	2.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
1ad75161d4fe135114d4b8b4001c0948	24.0	2.0	2.0	14.0	0.0	9.0	0.0	6.0	0.0	0.0
2baba049ece5ab73c6250fb6746f827c	23.0	258.0	14.0	2.0	0.0	0.0	13.0	0.0	24.0	4.0
d9bae4f514072fccb0626a0c37f042fb	23.0	0.0	0.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0
0b384eee6a576e33135a6413fdedbd53	23.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ec6aeed7c0c1e1d0401b99f16ecd4f8d	22.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0
5ddc7f2dab17c184cf61be317a5b18ae	22.0	0.0	0.0	28.0	0.0	11.0	0.0	0.0	0.0	0.0
15c6a3bd6fd6e86b5cd515c1f36fb538	22.0	0.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0
7f091f9c200a5ec979ad2af11aa94e97	22.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0	0.0	0.0
f6741bedc7c663f168de076d36fcc13f	21.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	0.0	0.0
b103561eb60489ce3de44792071d29d8	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
509cee19f172c471838be33f500865a4	21.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
b392108decbea23f9dfc3ac87e6d6df7	21.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
17087aecb3afaefe42882ddc4640bcf9	21.0	0.0	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6bbeb22cb5b0af6ff097f80a8eac0e30	21.0	0.0	0.0	0.0	0.0	20.0	0.0	6.0	0.0	0.0
c584430fc3cb715658935b1e7170c513	20.0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0
9109c4417ce0a8246681f7626a36b0a1	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
77a9479c1295b7568bf4b6c127328cb8	20.0	45.0	14.0	57.0	0.0	12.0	9.0	41.0	0.0	10.0
6921c96c19bca1de3b20fe158907b01f	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5c7d5994989ff3039585f53fb9e8c18c	20.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
84f3307147fc464a6a2dd50aa4502e7d	20.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
268d41f12976f6c8d93fd9d51aa083bc	19.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
7581013eae604eca44b7739e09c05ea4	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
7dec51b14bd02ac87352edaf9ff6072e	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
06de7e6a20c76d903f4c09f025a66fc2	19.0	0.0	0.0	3.0	0.0	20.0	0.0	15.0	0.0	0.0
feb0a67741cb4ba4eb6c7a868309dd72	19.0	0.0	0.0	35.0	0.0	41.0	0.0	10.0	0.0	0.0
6fa0d029183552b6e056ab33f7cd6074	19.0	0.0	65.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0
f4184dad522d9122cdab499c5812d243	19.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
336ab89a8c6d14fb5069074edf06b102	19.0	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
2568979ffe188f1f080b4453bcb7b30c	19.0	0.0	0.0	13.0	0.0	15.0	0.0	24.0	0.0	0.0
9f513ac7f1f0a101b22f8207e1a93456	19.0	0.0	0.0	0.0	0.0	0.0	0.0	4.0	0.0	0.0
24b8d1beded8bef3a5919e5a06a9cfed	19.0	0.0	3.0	0.0	0.0	0.0	3.0	0.0	0.0	0.0
90cc9c43fc7929f2f46aa6ab06498af6	18.0	0.0	0.0	0.0	0.0	11.0	0.0	0.0	0.0	0.0
75e1d05268270a75ecd545a95dd981ea	18.0	0.0	0.0	0.0	0.0	9.0	0.0	8.0	0.0	0.0
63be4a3f30e11a03114144ad0000db21	18.0	236.0	5.0	16.0	0.0	0.0	42.0	0.0	38.0	0.0
2da62a383cc9a3c25f61a20ebcbd7f10	18.0	0.0	0.0	0.0	0.0	0.0	0.0	20.0	0.0	0.0
7ab020cd91721d55f97f9a027bf46370	18.0	0.0	0.0	0.0	0.0	0.0	0.0	7.0	0.0	0.0
21046c3287b6e3f44786880000251e88	18.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
5d1800ffc88250db94f044110da3d645	18.0	0.0	0.0	2.0	0.0	2.0	0.0	0.0	0.0	0.0
49346922af4c4d4a005a288d66f04b85	17.0	0.0	0.0	0.0	0.0	9.0	0.0	0.0	0.0	0.0
4537ce519078c9c4b98351778a847c7a	17.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
09e74dbce9321ee32488866e29de8419	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3fde646d5b5870e0c36c302be426634d	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f2a941f94417811341b41c68a8c30864	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a9084ef9e8539aea301c4b8642523941	17.0	9.0	4.0	5.0	0.0	0.0	0.0	0.0	16.0	0.0
28ae8d75a6519789cf07207b57c729a2	17.0	17.0	9.0	43.0	0.0	33.0	4.0	10.0	0.0	0.0
84ba6817bd68dba88f5b4457ac6badb4	17.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8e8bd70834aabdb15add4f190116eafe	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e82098b436664fd716721d5e1835e265	17.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e4425e9f11df10011f0f3d702e6f6e77	17.0	0.0	0.0	18.0	0.0	4.0	0.0	7.0	0.0	0.0
fd8e2ff55872d578dbb73f128cc4e182	17.0	4.0	9.0	9.0	0.0	0.0	53.0	0.0	0.0	26.0
a9bff4dbcfc4e6b9599ed276543dd95c	16.0	0.0	1.0	0.0	85.0	0.0	26.0	0.0	0.0	3.0
b5126b5c18659fd127d30421c1f8fcc9	16.0	0.0	0.0	0.0	0.0	21.0	0.0	0.0	0.0	0.0
87c1e677340c13fd55b6a895a2e13732	16.0	0.0	2.0	11.0	0.0	0.0	0.0	0.0	0.0	0.0
4052ee462d3d4e8d2815181ae61d87a8	16.0	46.0	39.0	3.0	0.0	34.0	24.0	2.0	25.0	17.0
1af9408aed1ba164f0eb1ac98c145b92	16.0	41.0	22.0	1.0	31.0	25.0	15.0	2.0	9.0	0.0
4f0c996aa918dc108ecdbf789b0ea315	16.0	0.0	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c445bc8b846989bfaeddf705bd71c658	16.0	2.0	8.0	9.0	0.0	12.0	6.0	22.0	34.0	2.0
fd833b54c4ca6d62ba284cb3ab93aac8	16.0	5.0	13.0	0.0	0.0	26.0	8.0	6.0	21.0	20.0
e7231db8798bffc1472843a78c868c02	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6ea79b9383589b71fa9e78f9de9cbb74	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0efcae5c5c1588e9746f59c99a308e26	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
35cabc74f787e9ad96afb2207ce0774d	16.0	0.0	42.0	65.0	18.0	3.0	0.0	2.0	8.0	9.0
5fa085f9c6e9a47d4b5d8b7d31afe8df	16.0	33.0	0.0	9.0	3.0	45.0	14.0	30.0	6.0	2.0
ffa14cde8d6a04cbb675c149274ae40c	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	48.0	0.0
4f1e5b54a0f4c7436f76ce113ff080a9	16.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b58af1e8fa59fb3feff43be99eea90ba	15.0	0.0	0.0	16.0	0.0	0.0	0.0	16.0	0.0	0.0
c1a2a8184070ca928ed76947f2083b4c	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	54.0
8415b3e4340fc5ce4dd9e402064dcbc8	15.0	1.0	17.0	8.0	377.0	23.0	8.0	0.0	40.0	0.0
512403077212b62083bdfb2704f4e720	15.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e9a6ecf73547f5226101606c523d7a0f	15.0	54.0	11.0	11.0	3.0	2.0	17.0	0.0	27.0	4.0
13692c41b4bf5d577c28c278caafcddb	15.0	0.0	0.0	0.0	191.0	0.0	1.0	0.0	0.0	0.0
e6922be77906565e6bae2a89da15d175	15.0	21.0	0.0	2.0	0.0	15.0	0.0	0.0	0.0	0.0
86f30e54dc2390be3c8d21bfaf405df9	15.0	6.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
cd76fb0dfcc30db54fd150d797e8b52e	15.0	0.0	0.0	0.0	0.0	0.0	65.0	0.0	0.0	2.0
14a674158ea61fb559f29f8b74fc01cb	15.0	380.0	0.0	8.0	90.0	31.0	0.0	0.0	0.0	0.0
51e35eb9cf5c5e207b7802ff30f7c13c	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
65faad4e514f1f5a00b0848f6640b94e	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
12a64d9c2bbdc41070273f0205d12fd8	14.0	1.0	6.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f8a0f9162ac0f60f49cc23c4914229cb	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6b54c9555eb30cc774b6c5fe483f5916	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
eec48764bc444899453a158c9fbeed9e	14.0	0.0	0.0	25.0	0.0	14.0	0.0	24.0	0.0	0.0
1cce8b23d119d50a9257842269c263a8	14.0	0.0	0.0	1.0	0.0	0.0	10.0	0.0	0.0	0.0
db9d991a89f0a1ba6460d707fcb854b6	14.0	0.0	1.0	0.0	0.0	0.0	0.0	6.0	0.0	0.0
f2aeab3619b1587a2adaae5344ed946c	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
503de53e531f581bf49781fbd9fa0df7	14.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
e0f1938338e6f9b8cf8408e672ee6cd1	14.0	0.0	0.0	5.0	0.0	18.0	0.0	0.0	0.0	0.0
695618ce19cc5e547404be07ae15a7a0	14.0	0.0	0.0	0.0	0.0	2.0	0.0	3.0	0.0	0.0
04db685f6d88615ee5224185b34f41d9	14.0	0.0	1.0	4.0	0.0	1.0	5.0	0.0	0.0	2.0
18e6b5d948866756e0d49f3653be2c94	14.0	0.0	0.0	0.0	0.0	0.0	5.0	0.0	0.0	0.0
ba18dfb068309e001c10015c2d75e8fc	14.0	0.0	0.0	25.0	0.0	22.0	0.0	0.0	0.0	0.0
ead99bf6f0d04d76867c7189275c3906	14.0	0.0	0.0	23.0	0.0	0.0	0.0	0.0	0.0	0.0
4075a90811bf9c19f02f5aa2ece6da37	14.0	43.0	5.0	34.0	34.0	5.0	12.0	43.0	17.0	13.0
4f3f30733b10f94d4674c37195bd61df	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6cca28543f5d4895aee85d6f37ce9d64	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
be047f25c43539b40d645809208e1c17	13.0	25.0	0.0	0.0	139.0	0.0	0.0	0.0	0.0	2.0
7fd6825cfad67a97c733cf21293cf60e	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
533c85f02570af5e7584782ba9651769	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.0	0.0
ff0229b3d46a189313c5c03529c4d22d	13.0	41.0	0.0	0.0	0.0	0.0	10.0	0.0	0.0	11.0
b127ffef1d08118742baab44dda48886	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ae8ade04b062a756d1db1c6cd2a39c1a	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
540e522956cdbda00e819092a5694e40	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
fdfac38444c715f4bac668f63744b0d4	13.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
4ff5e6bb5bf3d7cb7fc898ac86a51379	13.0	0.0	84.0	0.0	0.0	0.0	13.0	0.0	24.0	0.0
4054cc7af14cf388bf9e99f58e23bd67	13.0	0.0	0.0	14.0	0.0	10.0	0.0	20.0	0.0	0.0
2f467dc32cb6261c04c4f9e7aba4df80	13.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
008d3ded9accfd6835479c76ac4a3b58	12.0	0.0	0.0	0.0	0.0	0.0	14.0	0.0	0.0	0.0
3f564bfecc17d694e0bf524c640c17cb	12.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
34b2358f98bf24e5ddfbf15611f0be9d	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6c7f3046051e3d1e75db5107079c6f5e	12.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0	4.0
ade1b1cb8e432f01b8cc8859456d0c57	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
b6cacbaa00c74a0adbb8caadbbe87a05	12.0	5.0	0.0	15.0	0.0	6.0	6.0	0.0	0.0	5.0
60c256b1cd975ad21a948afa3949cb0a	12.0	0.0	0.0	5.0	0.0	0.0	0.0	0.0	0.0	0.0
4331b27f83c80d7e1e35fbec52aa7d99	12.0	2.0	0.0	8.0	0.0	3.0	0.0	0.0	0.0	0.0
614de00b1c820a99819d82fc0da355ca	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5cabeedc23ef87f45c64ca3928577ca3	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c7541b351ab9d9befe49c944ffa646c5	12.0	160.0	94.0	26.0	35.0	0.0	0.0	0.0	71.0	48.0
6124d2108906febd693fabd64ff44a67	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
655e00fc4988b3d32970f40f0cb047aa	12.0	0.0	0.0	0.0	0.0	7.0	0.0	15.0	0.0	0.0
1f60117fccd0c197f5e93fd3729a9d95	12.0	41.0	34.0	0.0	0.0	1.0	0.0	0.0	0.0	0.0
97165c28a8b5ecadb1e7a9c5a16336c1	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
25857d7cc1fb0649159af4a4e1072417	12.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
be09385b0c71429c8358c857da8756e8	12.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0
61c5f6e1f2d78e72cc2ee42eb910d32b	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
1e79c99ee01b747ac38b8288f163386c	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
626e43d02c54c4f994730cf6f99f0c87	11.0	9.0	24.0	4.0	93.0	5.0	56.0	0.0	5.0	5.0
1430d229a0536c4b4e8270ec4ffcd5c5	11.0	0.0	0.0	0.0	29.0	3.0	0.0	0.0	0.0	0.0
4239e66940369218fb088722c5ebf4d1	11.0	6.0	0.0	7.0	0.0	0.0	0.0	0.0	0.0	13.0
5b9ecb894c3a4cfa32abef3ba641cce2	11.0	3.0	17.0	6.0	0.0	0.0	0.0	5.0	0.0	0.0
7024351215c4f76354f53e9c22fe8ef7	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
6509dcf2d2450f8d9d44720904ca6dcc	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
915859962b9af3760088d8c664b70524	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
891dfcdf57f281871c2340bb4f00471c	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
c013f448cd6af2632a42c951ca9055af	11.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0	8.0	0.0
f3a37f9ef2af77e134a9498e670b7353	11.0	0.0	0.0	0.0	0.0	1.0	0.0	0.0	0.0	2.0
6d75b25e947006a91fbe1444cdc842c4	11.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0	0.0	0.0
2938a57597b3756a646bcdca2fc7818b	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
0b5f65bae654e7b53c65f11b02edcfc9	11.0	17.0	16.0	3.0	0.0	7.0	8.0	0.0	13.0	7.0
b393d27e90a28f15210e8e54d0341264	11.0	0.0	0.0	0.0	0.0	0.0	0.0	28.0	0.0	0.0
d000a17546db6c7ac006c9ce97377792	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
9c0b2aeb1f686204686a25ce991d113f	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
74e3437dec143ad3abdfe6a7829d4ec5	11.0	0.0	0.0	4.0	0.0	0.0	0.0	0.0	0.0	0.0
213dccfda78f8a4dfcd655ad67bcb870	11.0	0.0	1.0	2.0	0.0	0.0	0.0	0.0	0.0	3.0
d1c7ee5172f16dda522e46aaa4e5fa79	11.0	1.0	9.0	10.0	12.0	10.0	1.0	10.0	0.0	0.0
fe697ce784e08cd2d2e5dace89a3de8b	11.0	12.0	8.0	16.0	0.0	5.0	0.0	0.0	0.0	0.0
d58ef4ef3bec9bb461399fbb0c4fc809	11.0	98.0	19.0	23.0	56.0	14.0	6.0	2.0	0.0	7.0
268022c4eb377fe056958fb6183b3de2	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
da84f711afee427c7bb6e84d8e6e870d	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
ad36a182263458294351c2484c756ce0	11.0	5.0	3.0	0.0	0.0	3.0	0.0	0.0	0.0	0.0
e955a869055b556bc21577bc2c914c77	11.0	0.0	3.0	38.0	0.0	18.0	0.0	30.0	0.0	15.0
75c68a68485e47c7b1ba77e7b2381896	11.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
695978a0ff7cdf129085c90676688c6d	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
3d0914a80557fec8059d1e3c759e4063	10.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0	0.0	0.0
935dc9baa4bec8b66e431aa764e0e459	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
5748cf3cbed156ded66a7314662d1ee9	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
397735d1dbef5b988f455451dec9aff8	10.0	12.0	7.0	2.0	142.0	2.0	0.0	0.0	0.0	0.0
3f93501792405b2c6ed006a62e3cf7b5	10.0	0.0	0.0	0.0	0.0	2.0	0.0	0.0	0.0	0.0
439bf4a02f85c7c954a57e1ca788604a	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
855b62bfe8957363583f896cd42516a1	10.0	5.0	12.0	7.0	2.0	21.0	7.0	0.0	6.0	6.0
c85eda112b4f7e258379dbbf84bc8657	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
196d8c8adb4d7935fe0cb1fb103ba97c	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
8b111e12f8f73205bac732c7479a97e8	10.0	0.0	0.0	21.0	0.0	0.0	0.0	81.0	0.0	0.0
ac32adf7fbbc60c3a733839471e18fd5	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f3234e9d8d7b69c06a72d351133f2971	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
a4f24211c52d283a1fa237e60d559116	10.0	0.0	0.0	0.0	0.0	10.0	0.0	8.0	0.0	0.0
181b917c0b660ce125ea6808efe97559	10.0	2.0	0.0	0.0	0.0	8.0	0.0	0.0	0.0	0.0
400b7af75ee36ee496da5a98116c7573	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
f56fb320d4583955565999063f5f3eb2	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
bd66eb34a200343f31c731f936106389	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
d979e0a92ac9599ddb1ce241e1a1a6b9	10.0	0.0	0.0	0.0	21.0	5.0	9.0	0.0	0.0	0.0
0f66e3a8e95440ee06898caa4d731b1f	10.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
492e2b10ae50c535b926a8c870216e18	10.0	0.0	0.0	2.0	0.0	8.0	6.0	5.0	10.0	0.0
7e598ad34909a3fb8ff1623f1ede11a6	10.0	8.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
