SampleID	SampleID2	RIBBITR_ID	Species	Date	Location	region	site	survey_time	life_stage	sex	snout_vent_length	body_mass_g	ColoniesBact	ColoniesPast	CFU_bact	CFU_past	Percent_spore	Total bacteria_blue	Total_bacteria_red	No_fields_obs	Dilution factor	Area_mm2	Total_cells_ml	Active_cells_ml	Per_active	Per_dormant	TotalFluorRep1	TotalFluorRep2	TotalFluorRep3	AvgFluorTotal	ViableFluorRep1	ViableFluorRep2	ViableFluorRep3	AvgFluorVia	PerViableSpores	TotalNoSporesTbCl	ViableNoSporesTbCl	TotalNoSporesTbClCorrected	ViableNoSporesTbClCorrected	S16CopiesRep1	S16CopiesRep2	S16CopiesRep3	S16CopiesAvg	bd_replicates	bd_detected	bd_mean_its1_copies_per_swab	total_peptides_ug	body_temp_c	lat	long	annual_mean_temp	mean_diurnal_range	isothermality	temp_seasonality	max_temp_warmest_month	min_temp_coldest_month	temp_annual_range	mean_temp_wettest_quarter	mean_temp_driest_quarter	mean_temp_warmest_quarter	mean_temp_coldest_quarter	annual_precip	precip_wettest_month	precip_driest_month	precip_seasonality	precip_wettest_quarter	precip_driest_quarter	precip_warmest_quarter	precip_coldest_quarter	Elevation_M
N/A	N/A	DrySwab00094	Rana pipiens	7/18/22	Pennsylvania	Tuttle Pond	N/A	NA	Adult	N/A	N/A	N/A	402.00	460.00	402000.00	46000	0.114427861	356	315	10	100	4	1424000	948203	0.665872893	0.334127107	26117.96984	26664.64723	26374.43523	26385.6841	24247.6391	26377.09038	24800.10286	25141.61078	0.952850443	13191	8617	13191	8617	1322337.00	941955.00	1858115.00	1.37E+06	1	FALSE	0	NA	NA	41.69171	-80.50082	8.524999619	10.9333334	30.20257759	935.7143555	26.89999962	-9.300000191	36.20000076	19.66666603	-2.483333349	19.66666603	-3.333333254	1062	109	55	19.7213974	315	189	315	200	185
N/A	N/A	DrySwab00154	Rana pipiens	7/19/22	Pennsylvania	Tuttle Pond	N/A	NA	Adult	N/A	N/A	N/A	373.00	620.00	373000.00	62000	0.166219839	362	288	10	100	4	1448000	1062688	0.733900552	0.266099448	25989.45449	26685.46829	24915.12719	25863.34999	24543.27873	26022.13415	23294.0238	24619.81223	0.951918921	11270	6698	11270	6698	1027766.00	1222527.00	1933411.00	1.39E+06	1	FALSE	0	NA	NA	41.69171	-80.50082	8.524999619	10.9333334	30.20257759	935.7143555	26.89999962	-9.300000191	36.20000076	19.66666603	-2.483333349	19.66666603	-3.333333254	1062	109	55	19.7213974	315	189	315	200	185
N/A	N/A	SN_16S0059	Rana sierrae	9/15/23	California	70459	N/A	day	Adult	N/A	N/A	N/A	154.00	186.00	154000.00	18600	0.120779221	279	307	10	100	4	1116000	765890	0.686281362	0.313718638	24526.98719	25097.5838	25652.96906	25092.51335	23360.08633	24672.41872	24433.89857	24155.46787	0.962656372	8436	4991	8436	4991	1605110.00	1191098.00	1178279.00	1.22E+06	1	FALSE	0	22.386	4.3	37.8496	-119.3789	1.100000024	14.14999962	44.92063522	612.6655884	19.20000076	-12.30000019	31.5	-3.583333254	8.566666603	9.600000381	-5.083333492	770	136	18	68.74092865	365	60	70	334	3298
N/A	N/A	SN_16S0060	Rana sierrae	9/15/23	California	70459	N/A	day	Adult	N/A	N/A	N/A	61.00	314.00	61000.00	31400	0.514754098	279	307	10	100	4	1116000	910135	0.815533154	0.184466846	25447.96944	26267.32147	24786.15615	25500.48235	22946.17458	23683.57946	22237.58361	22955.77922	0.900209608	9936	581	9936	581	1161678.00	1488900.00	1094003.00	8.85E+05	1	FALSE	0	NA	4.7	37.8496	-119.3789	1.100000024	14.14999962	44.92063522	612.6655884	19.20000076	-12.30000019	31.5	-3.583333254	8.566666603	9.600000381	-5.083333492	770	136	18	68.74092865	365	60	70	334	3298
N/A	N/A	SN_16S0068	Rana sierrae	8/31/23	California	70481	N/A	day	Adult	N/A	N/A	N/A	93.00	44.00	93000.00	4400	0.047311828	283	332	10	100	4	1132000	838476	0.74070318	0.25929682	25195.61953	24575.46728	25383.47994	25051.52225	24792.06664	23881.08673	24324.0172	24332.39019	0.971293878	8286	5642	8286	5642	1895694.00	1307673.00	1059800.00	1.42E+06	1	FALSE	0	NA	7	36.4053	-118.195	3.229166508	14.1916666	42.49002075	712.854248	22.39999962	-11	33.40000153	-4.716666698	12.01666641	12.51666641	-4.716666698	593	106	11	67.72621155	281	45	60	281	2993
N/A	N/A	SN_16S0072	Rana sierrae	9/15/23	California	70459	N/A	day	Adult	N/A	N/A	N/A	138.00	95.00	138000.00	9500	0.06884058	285	277	10	100	4	1140000	798388	0.700340351	0.299659649	26112.2271	24958.80916	25834.44405	25635.1601	23603.55251	24379.90628	25117.62812	24367.02897	0.95053157	10431	5769	10431	5769	864729.00	918237.00	997025.00	9.27E+05	1	FALSE	0	NA	8	37.8496	-119.3789	1.100000024	14.14999962	44.92063522	612.6655884	19.20000076	-12.30000019	31.5	-3.583333254	8.566666603	9.600000381	-5.083333492	770	136	18	68.74092865	365	60	70	334	3298
N/A	N/A	SN_16S0115	Rana sierrae	9/13/23	California	50731	N/A	day	Adult	N/A	N/A	N/A	101.00	559.00	101000.00	55900	0.553465347	287	346	10	100	4	1148000	914886	0.796939024	0.203060976	26199.41408	26410.74266	26625.34224	26411.833	24942.03282	25592.09003	25167.60733	25233.91006	0.955401697	13287	8956	13287	8956	1143868.00	1159028.00	1189290.00	1.16E+06	1	FALSE	0	NA	9	37.8496	-119.3789	1.100000024	14.14999962	44.92063522	612.6655884	19.20000076	-12.30000019	31.5	-3.583333254	8.566666603	9.600000381	-5.083333492	770	136	18	68.74092865	365	60	70	334	3359
N/A	N/A	SN_16S0116	Rana sierrae	9/13/23	California	50731	N/A	day	Adult	N/A	N/A	N/A	94.00	19.00	94000.00	1900	0.020212766	289	267	10	100	4	1156000	909727	0.786961073	0.213038927	26003.34572	25909.10596	26264.03621	26058.8293	24530.15501	23848.50071	24741.16831	24373.27468	0.935317332	11989	5792	11989	5792	1354788.00	940520.00	1356077.00	1.22E+06	1	FALSE	0	NA	9	37.8496	-119.3789	1.100000024	14.14999962	44.92063522	612.6655884	19.20000076	-12.30000019	31.5	-3.583333254	8.566666603	9.600000381	-5.083333492	770	136	18	68.74092865	365	60	70	334	3359
N/A	N/A	SN_16S0448	Rana sierrae	9/2/24	California	70459	N/A	day	Adult	N/A	N/A	N/A	123.00	385.00	123000.00	38500	0.31300813	289	271	10	100	4	1156000	953241	0.824602941	0.175397059	25012.45703	25013.16744	25895.76664	25307.13037	24496.93174	22464.12378	23417.22057	23459.42536	0.926988758	9225	2432	9225	2432	823097.00	830604.00	1000289.00	8.85E+05	1	FALSE	0	NA	9	37.8496	-119.3789	1.100000024	14.14999962	44.92063522	612.6655884	19.20000076	-12.30000019	31.5	-3.583333254	8.566666603	9.600000381	-5.083333492	770	136	18	68.74092865	365	60	70	334	3298
N/A	N/A	SN_16S0073	Rana sierrae	9/15/23	California	70459	N/A	day	Adult	N/A	N/A	N/A	135.00	215.00	135000.00	21500	0.159259259	290	384	10	100	4	1160000	931814	0.803287931	0.196712069	26014.73898	26922.29225	26820.43165	26585.82096	25204.63276	25045.75512	25949.69601	25400.02796	0.955397541	13926	9567	13926	9567	970432.00	1345827.00	1227460.00	1.18E+06	1	FALSE	0	80.562	10	37.8496	-119.3789	1.100000024	14.14999962	44.92063522	612.6655884	19.20000076	-12.30000019	31.5	-3.583333254	8.566666603	9.600000381	-5.083333492	770	136	18	68.74092865	365	60	70	334	3298
N/A	N/A	SN_16S0110	Rana sierrae	9/13/23	California	50731	N/A	day	Adult	N/A	N/A	N/A	144.00	76.00	144000.00	7600	0.052777778	292	246	10	100	4	1168000	950424	0.813719178	0.186280822	24879.22464	25403.34567	26339.1827	25540.58434	22519.86527	23049.78797	24156.74273	23242.13199	0.91000784	10084	1633	10084	1633	856536.00	1165256.00	1095119.00	1.04E+06	1	FALSE	0	262.5	10	37.8496	-119.3789	1.100000024	14.14999962	44.92063522	612.6655884	19.20000076	-12.30000019	31.5	-3.583333254	8.566666603	9.600000381	-5.083333492	770	136	18	68.74092865	365	60	70	334	3359
N/A	N/A	SN_16S0111	Rana sierrae	9/13/23	California	50731	N/A	day	Adult	N/A	N/A	N/A	170.00	593.00	170000.00	59300	0.348823529	294	286	10	100	4	1176000	848133	0.721201531	0.278798469	26772.36893	26930.63383	26550.61303	26751.20526	25819.12881	26595.64422	23985.3681	25466.71371	0.951983788	14534	9812	14534	9812	908645.00	967933.00	1167871.00	1.01E+06	1	FALSE	0	NA	11	37.8496	-119.3789	1.100000024	14.14999962	44.92063522	612.6655884	19.20000076	-12.30000019	31.5	-3.583333254	8.566666603	9.600000381	-5.083333492	770	136	18	68.74092865	365	60	70	334	3359
N/A	N/A	SN_16S0088	Rana sierrae	9/6/23	California	50837	N/A	day	Adult	N/A	N/A	N/A	140.00	499.00	140000.00	49900	0.356428571	295	318	10	100	4	1180000	823190	0.697618644	0.302381356	26929.90707	26483.11514	26472.0258	26628.34934	24057.91983	25267.46621	25226.66972	24850.68525	0.933241672	14083	7547	14083	7547	1263191.00	1101257.00	1335205.00	1.23E+06	1	FALSE	0	NA	11	37.954	-119.294	0.158333346	14.28333378	44.22084427	639.338562	18.70000076	-13.60000038	32.30000305	-5.016666412	7.800000191	9.016666412	-6.416666508	744	125	20	64.15598297	339	66	74	334	3219
N/A	N/A	SN_16S0071	Rana sierrae	8/31/23	California	70481	N/A	day	Adult	N/A	N/A	N/A	179.00	183.00	179000.00	18300	0.102234637	296	247	10	100	4	1184000	969350	0.81870777	0.18129223	25891.86505	25839.80711	26331.4073	26021.02649	24519.31058	25122.70224	23578.01639	24406.6764	0.937959785	11850	5915	11850	5915	1360152.00	968317.00	1124409.00	1.15E+06	1	FALSE	0	NA	11	36.4053	-118.195	3.229166508	14.1916666	42.49002075	712.854248	22.39999962	-11	33.40000153	-4.716666698	12.01666641	12.51666641	-4.716666698	593	106	11	67.72621155	281	45	60	281	2993
N/A	N/A	SN_16S0077	Rana sierrae	9/10/23	California	72808	N/A	day	Adult	N/A	N/A	N/A	177.00	68.00	177000.00	6800	0.038418079	298	338	10	100	4	1192000	958600	0.804194631	0.195805369	26428.84105	25352.07585	26629.58981	26136.83557	25536.75847	22899.32506	25693.94648	24710.01	0.945409399	12276	7030	12276	7030	1009847.00	1197124.00	1727656.00	1.31E+06	1	FALSE	0	NA	11	37.954	-119.294	0.158333346	14.28333378	44.22084427	639.338562	18.70000076	-13.60000038	32.30000305	-5.016666412	7.800000191	9.016666412	-6.416666508	744	125	20	64.15598297	339	66	74	334	3066
N/A	N/A	SN_16S0454	Rana sierrae	9/2/24	California	70459	N/A	day	Adult	N/A	N/A	N/A	162.00	317.00	162000.00	31700	0.195679012	302	354	10	100	4	1208000	1003790	0.830951987	0.169048013	26962.36625	26234.26941	26263.74512	26486.79359	24340.24556	23807.17614	25231.51819	24459.64663	0.923465747	13562	6109	13562	6109	1653965.00	1113332.00	1121583.00	1.30E+06	1	FALSE	0	53.766	12	37.8496	-119.3789	1.100000024	14.14999962	44.92063522	612.6655884	19.20000076	-12.30000019	31.5	-3.583333254	8.566666603	9.600000381	-5.083333492	770	136	18	68.74092865	365	60	70	334	3298
N/A	N/A	SN_16S0429	Rana sierrae	8/30/24	California	50837	N/A	day	Adult	N/A	N/A	N/A	134.00	567.00	134000.00	56700	0.423134328	303	259	10	100	4	1212000	893884	0.737528053	0.262471947	26220.75488	26990.58262	27160.30025	26790.54592	24378.18911	25378.07365	24342.93412	24699.73229	0.921957036	14679	6992	14679	6992	688116.00	905573.00	1299863.00	9.65E+05	1	FALSE	0	56.862	12	37.954	-119.294	0.158333346	14.28333378	44.22084427	639.338562	18.70000076	-13.60000038	32.30000305	-5.016666412	7.800000191	9.016666412	-6.416666508	744	125	20	64.15598297	339	66	74	334	3219
N/A	N/A	SN_16S0456	Rana sierrae	9/2/24	California	70459	N/A	day	Adult	N/A	N/A	N/A	261.00	580.00	261000.00	58000	0.222222222	304	281	10	100	4	1216000	903452	0.742970395	0.257029605	26766.07043	27374.43022	26534.38599	26891.62888	25955.84908	25454.56022	25842.73668	25751.04866	0.957586049	15051	10857	15051	10857	997324.00	1277587.00	1429325.00	1.23E+06	1	FALSE	0	86.88	12	37.8496	-119.3789	1.100000024	14.14999962	44.92063522	612.6655884	19.20000076	-12.30000019	31.5	-3.583333254	8.566666603	9.600000381	-5.083333492	770	136	18	68.74092865	365	60	70	334	3298
N/A	N/A	SN_16S0118	Rana sierrae	9/13/23	California	50731	N/A	day	Adult	N/A	N/A	N/A	135.00	481.00	135000.00	48100	0.356296296	304	327	10	100	4	1216000	985070	0.810090461	0.189909539	25417.17083	24536.94956	24889.25015	24947.79018	23002.32972	22197.04224	22160.94013	22453.43736	0.900017084	7904	-1267	7904	0	1346646.00	1140917.00	1121558.00	1.20E+06	1	FALSE	0	91.35	12	37.8496	-119.3789	1.100000024	14.14999962	44.92063522	612.6655884	19.20000076	-12.30000019	31.5	-3.583333254	8.566666603	9.600000381	-5.083333492	770	136	18	68.74092865	365	60	70	334	3359
N/A	N/A	SN_16S0089	Rana sierrae	9/6/23	California	50837	N/A	day	Adult	N/A	N/A	N/A	338.00	563.00	338000.00	56300	0.166568047	305	325	10	100	4	1220000	877653	0.719387705	0.280612295	25926.92037	25203.78313	25784.2054	25638.30297	24947.53762	22603.18699	24858.30504	24136.34322	0.941417349	10443	4921	10443	4921	1088366.00	1224466.00	1083119.00	1.13E+06	1	FALSE	0	110.232	12	37.954	-119.294	0.158333346	14.28333378	44.22084427	639.338562	18.70000076	-13.60000038	32.30000305	-5.016666412	7.800000191	9.016666412	-6.416666508	744	125	20	64.15598297	339	66	74	334	3219
N/A	N/A	SN_16S0067	Rana sierrae	8/31/23	California	70481	N/A	day	Adult	N/A	N/A	N/A	150.00	605.00	150000.00	60500	0.403333333	305	389	10	100	4	1220000	1016528	0.833219672	0.166780328	26493.04758	26335.45851	26298.18886	26375.56498	25486.40857	23506.53491	24237.1213	24410.02159	0.925478624	13153	5927	13153	5927	1213510.00	1189349.00	1391147.00	1.26E+06	1	FALSE	0	NA	12	36.4053	-118.195	3.229166508	14.1916666	42.49002075	712.854248	22.39999962	-11	33.40000153	-4.716666698	12.01666641	12.51666641	-4.716666698	593	106	11	67.72621155	281	45	60	281	2993
N/A	N/A	SN_16S0430	Rana sierrae	8/30/24	California	50837	N/A	day	Adult	N/A	N/A	N/A	188.00	194.00	188000.00	19400	0.103191489	306	389	10	100	4	1224000	993771	0.811904412	0.188095588	26593.92621	26454.99847	26490.52142	26513.1487	25514.0757	26092.86952	24530.8425	25379.26257	0.957233064	13659	9490	13659	9490	1118836.00	1481320.00	1446652.00	1.35E+06	1	FALSE	0	7.734	13	37.954	-119.294	0.158333346	14.28333378	44.22084427	639.338562	18.70000076	-13.60000038	32.30000305	-5.016666412	7.800000191	9.016666412	-6.416666508	744	125	20	64.15598297	339	66	74	334	3219
N/A	N/A	SN_16S0042	Rana sierrae	9/10/23	California	54188	N/A	day	Adult	N/A	N/A	N/A	215.00	330.00	215000.00	33000	0.153488372	307	323	10	100	4	1228000	942441	0.767460098	0.232539902	26126.67727	25934.70812	26712.83546	26258.07362	23910.61005	25586.72181	26025.54599	25174.29262	0.958725799	12721	8737	12721	8737	1066997.00	1109510.00	1299759.00	1.16E+06	1	FALSE	0	NA	13	37.3377	-118.8475	-0.14166671	13.11666679	42.58657837	638.8122559	17.5	-13.30000019	30.79999924	-6.566666603	7.549999714	8.716666222	-6.650000095	689	116	17	62.69108963	310	61	74	290	3395
N/A	N/A	SN_16S0199	Rana sierrae	7/26/24	California	72996	N/A	day	Adult	N/A	N/A	N/A	191.00	158.00	191000.00	15800	0.082722513	307	354	10	100	4	1228000	1002031	0.815986156	0.184013844	26322.95368	27048.92819	26827.46297	26733.11495	24337.40274	25243.4065	24717.07501	24765.96142	0.926415102	14468	7236	14468	7236	1108432.00	1173069.00	1397509.00	1.23E+06	1	FALSE	0	NA	13	37.3377	-118.8475	-0.14166671	13.11666679	42.58657837	638.8122559	17.5	-13.30000019	30.79999924	-6.566666603	7.549999714	8.716666222	-6.650000095	689	116	17	62.69108963	310	61	74	290	3176
N/A	N/A	SN_16S0395	Rana sierrae	8/28/24	California	50731	N/A	day	Adult	N/A	N/A	N/A	477.00	533.00	477000.00	53300	0.111740042	309	323	10	100	4	1236000	997909	0.807369741	0.192630259	25789.14638	26881.59041	26162.57825	26277.77168	24456.85792	25106.09278	24419.67286	24660.87452	0.938469016	12794	6849	12794	6849	1197123.00	1023281.00	1235678.00	1.15E+06	1	FALSE	0	6.072	14	37.8496	-119.3789	1.100000024	14.14999962	44.92063522	612.6655884	19.20000076	-12.30000019	31.5	-3.583333254	8.566666603	9.600000381	-5.083333492	770	136	18	68.74092865	365	60	70	334	3359
N/A	N/A	SN_16S0223	Rana sierrae	6/28/24	California	54188	N/A	day	Adult	N/A	N/A	N/A	289.00	372.00	289000.00	37200	0.128719723	310	241	10	100	4	1240000	877982	0.70805	0.29195	25753.3523	26834.84785	25800.08327	26129.42781	24110.30337	25602.66226	23935.55783	24549.50782	0.939534842	12248	6440	12248	6440	1259348.00	939471.00	1602085.00	1.27E+06	1	FALSE	0	129	14	37.3377	-118.8475	-0.14166671	13.11666679	42.58657837	638.8122559	17.5	-13.30000019	30.79999924	-6.566666603	7.549999714	8.716666222	-6.650000095	689	116	17	62.69108963	310	61	74	290	3395
N/A	N/A	SN_16S0076	Rana sierrae	9/10/23	California	72808	N/A	day	Adult	N/A	N/A	N/A	209.00	220.00	209000.00	22000	0.105263158	311	228	10	100	4	1244000	1019036	0.819160772	0.180839228	24172.54502	24467.96178	25644.12981	24761.54554	23803.38999	22305.08738	25295.57074	23801.34937	0.961222284	7219	3689	7219	3689	1165482.00	1178658.00	1600544.00	1.31E+06	1	FALSE	0	523.83	14	37.954	-119.294	0.158333346	14.28333378	44.22084427	639.338562	18.70000076	-13.60000038	32.30000305	-5.016666412	7.800000191	9.016666412	-6.416666508	744	125	20	64.15598297	339	66	74	334	3066
N/A	N/A	SN_16S0117	Rana sierrae	9/13/23	California	50731	N/A	day	Adult	N/A	N/A	N/A	192.00	403.00	192000.00	40300	0.209895833	313	267	10	100	4	1252000	962564	0.768821086	0.231178914	26513.08337	26820.89141	26986.44161	26773.47213	25150.92024	25614.49064	25871.95357	25545.78815	0.954145507	14616	10103	14616	10103	968596.00	1283183.00	1209462.00	1.15E+06	1	FALSE	0	NA	14	37.8496	-119.3789	1.100000024	14.14999962	44.92063522	612.6655884	19.20000076	-12.30000019	31.5	-3.583333254	8.566666603	9.600000381	-5.083333492	770	136	18	68.74092865	365	60	70	334	3359
N/A	N/A	SN_16S0011	Rana sierrae	6/28/24	California	50731	N/A	day	Adult	N/A	N/A	N/A	234.00	524.00	234000.00	52400	0.223931624	314	354	10	100	4	1256000	1027157	0.817800159	0.182199841	25408.50825	24796.48854	24799.79254	25001.59644	24167.18634	22221.00033	23033.17636	23140.45434	0.92555907	8102	1260	8102	1260	1405488.00	1523202.00	1253083.00	1.39E+06	1	FALSE	0	61.482	15	37.8496	-119.3789	1.100000024	14.14999962	44.92063522	612.6655884	19.20000076	-12.30000019	31.5	-3.583333254	8.566666603	9.600000381	-5.083333492	770	136	18	68.74092865	365	60	70	334	3359
N/A	N/A	SN_16S0009	Rana sierrae	6/28/24	California	50731	N/A	day	Adult	N/A	N/A	N/A	259.00	261.00	259000.00	26100	0.100772201	315	339	10	100	4	1260000	921857	0.73163254	0.26836746	25578.64594	25382.42582	25423.1505	25461.40742	22811.31829	24572.12129	24235.15687	23872.86548	0.937609814	9792	3952	9792	3952	1389316.00	1174434.00	1827685.00	1.46E+06	1	FALSE	0	63.354	15	37.8496	-119.3789	1.100000024	14.14999962	44.92063522	612.6655884	19.20000076	-12.30000019	31.5	-3.583333254	8.566666603	9.600000381	-5.083333492	770	136	18	68.74092865	365	60	70	334	3359
N/A	N/A	SN_16S0114	Rana sierrae	9/13/23	California	50731	N/A	day	Adult	N/A	N/A	N/A	207.00	435.00	207000.00	43500	0.210144928	319	337	10	100	4	1276000	1053351	0.825510188	0.174489812	26544.09121	26616.61667	25175.89807	26112.20198	26098.46444	23843.60118	22417.5342	24119.86661	0.923700982	12185	4860	12185	4860	1062484.00	1233675.00	1215038.00	1.17E+06	1	FALSE	0	262.926	15	37.8496	-119.3789	1.100000024	14.14999962	44.92063522	612.6655884	19.20000076	-12.30000019	31.5	-3.583333254	8.566666603	9.600000381	-5.083333492	770	136	18	68.74092865	365	60	70	334	3359
N/A	N/A	SN_16S0410	Rana sierrae	8/29/24	California	72808	N/A	day	Adult	N/A	N/A	N/A	220.00	125.00	220000.00	12500	0.056818182	319	227	10	100	4	1276000	935878	0.733446708	0.266553292	26113.50057	25829.99137	26253.24403	26065.57866	24716.77608	25558.43116	23803.69321	24692.96682	0.947340059	12014	6967	12014	6967	1258011.00	1133634.00	1781637.00	1.39E+06	1	FALSE	0	3407.58	15.7	37.954	-119.294	0.158333346	14.28333378	44.22084427	639.338562	18.70000076	-13.60000038	32.30000305	-5.016666412	7.800000191	9.016666412	-6.416666508	744	125	20	64.15598297	339	66	74	334	3066
N/A	N/A	SN_16S0036	Rana sierrae	8/3/23	California	70397	N/A	day	Adult	N/A	N/A	N/A	288.00	422.00	288000.00	42200	0.146527778	323	388	10	100	4	1292000	892535	0.690816563	0.309183437	25638.94044	26611.49405	26444.99853	26231.81101	23209.75094	24320.72369	25548.61301	24359.69588	0.928631877	12625	5742	12625	5742	1119619.00	1171479.00	1421333.00	1.24E+06	1	FALSE	0	80.154	16	37.4988	-118.9142	1.070833325	14.00833321	43.10256577	657.918396	19.5	-13	32.5	-6.033333302	9.100000381	10.0666666	-6.033333302	576	97	15	62.93828964	257	51	61	257	3176
N/A	N/A	SN_16S0112	Rana sierrae	9/13/23	California	50731	N/A	day	Adult	N/A	N/A	N/A	162.00	171.00	162000.00	17100	0.105555556	323	330	10	100	4	1292000	1067731	0.826417183	0.173582817	25538.41738	26603.07421	26593.90628	26245.13262	24200.94074	24055.1631	26197.05261	24817.71882	0.945612246	12674	7426	12674	7426	1561984.00	943898.00	841811.00	1.12E+06	1	FALSE	0	48.66	17	37.8496	-119.3789	1.100000024	14.14999962	44.92063522	612.6655884	19.20000076	-12.30000019	31.5	-3.583333254	8.566666603	9.600000381	-5.083333492	770	136	18	68.74092865	365	60	70	334	3359
N/A	N/A	SN_16S0007	Rana sierrae	6/28/24	California	50731	N/A	day	Adult	N/A	N/A	N/A	376.00	521.00	376000.00	52100	0.13856383	329	227	10	100	4	1316000	913889	0.694444529	0.305555471	25243.88436	26227.40482	26586.98196	26019.42371	23998.64152	23660.75149	25530.25711	24396.55004	0.937628378	11844	5878	11844	5878	1979849.00	1133381.00	807663.00	1.31E+06	1	FALSE	0	52.818	17	37.8496	-119.3789	1.100000024	14.14999962	44.92063522	612.6655884	19.20000076	-12.30000019	31.5	-3.583333254	8.566666603	9.600000381	-5.083333492	770	136	18	68.74092865	365	60	70	334	3359
N/A	N/A	SN_16S0070	Rana sierrae	8/31/23	California	70481	N/A	day	Adult	N/A	N/A	N/A	312.00	371.00	312000.00	37100	0.118910256	333	373	10	100	4	1332000	999302	0.750226727	0.249773273	26163.58225	27186.26338	27215.16472	26855.00345	24465.1455	25580.70282	24352.63563	24799.49465	0.923459001	14916	7359	14916	7359	1456943.00	1328887.00	1122168.00	1.30E+06	1	FALSE	0	NA	17	36.4053	-118.195	3.229166508	14.1916666	42.49002075	712.854248	22.39999962	-11	33.40000153	-4.716666698	12.01666641	12.51666641	-4.716666698	593	106	11	67.72621155	281	45	60	281	2993
N/A	N/A	SN_16S0399	Rana sierrae	8/28/24	California	50731	N/A	day	Adult	N/A	N/A	N/A	273.00	542.00	273000.00	54200	0.198534799	334	320	10	100	4	1336000	1105911	0.827777695	0.172222305	25499.41649	26092.68868	25363.47338	25651.85952	22983.23109	25823.143	23486.70435	24097.69281	0.939413098	10493	4779	10493	4779	1046319.00	1312660.00	1194632.00	1.18E+06	1	FALSE	0	3.912	18	37.8496	-119.3789	1.100000024	14.14999962	44.92063522	612.6655884	19.20000076	-12.30000019	31.5	-3.583333254	8.566666603	9.600000381	-5.083333492	770	136	18	68.74092865	365	60	70	334	3359
N/A	N/A	SN_16S0224	Rana sierrae	6/28/24	California	54188	N/A	day	Adult	N/A	N/A	N/A	311.00	629.00	311000.00	62900	0.202250804	334	385	10	100	4	1336000	1113788	0.833673653	0.166326347	26273.85496	25481.71983	25979.77592	25911.78357	25971.2884	24752.86689	25607.74505	25443.96678	0.98194579	11448	9728	11448	9728	1379774.00	1318488.00	1299371.00	1.33E+06	1	FALSE	0	219.978	18	37.3377	-118.8475	-0.14166671	13.11666679	42.58657837	638.8122559	17.5	-13.30000019	30.79999924	-6.566666603	7.549999714	8.716666222	-6.650000095	689	116	17	62.69108963	310	61	74	290	3395
N/A	N/A	SN_16S0113	Rana sierrae	9/13/23	California	50731	N/A	day	Adult	N/A	N/A	N/A	204.00	349.00	204000.00	34900	0.171078431	338	257	10	100	4	1352000	1050483	0.776984467	0.223015533	27017.0797	27495.83959	26864.43388	27125.78439	24382.00309	25313.36727	25071.84848	24922.40628	0.91877182	15911	7811	15911	7811	1341907.00	900356.00	1787809.00	1.34E+06	1	FALSE	0	NA	18	37.8496	-119.3789	1.100000024	14.14999962	44.92063522	612.6655884	19.20000076	-12.30000019	31.5	-3.583333254	8.566666603	9.600000381	-5.083333492	770	136	18	68.74092865	365	60	70	334	3359
N/A	N/A	SN_16S0008	Rana sierrae	6/28/24	California	50731	N/A	day	Adult	N/A	N/A	N/A	223.00	630.00	223000.00	63000	0.282511211	340	264	10	100	4	1360000	1072735	0.788775735	0.211224265	25271.39161	25286.76006	25022.4441	25193.53192	23802.7145	23582.64329	23192.57071	23525.97617	0.933810164	8808	2677	8808	2677	1786768.00	1110592.00	1329410.00	1.41E+06	1	FALSE	0	76.38	21	37.8496	-119.3789	1.100000024	14.14999962	44.92063522	612.6655884	19.20000076	-12.30000019	31.5	-3.583333254	8.566666603	9.600000381	-5.083333492	770	136	18	68.74092865	365	60	70	334	3359
N/A	N/A	SN_16S0132	Rana sierrae	6/28/24	California	50731	N/A	day	Adult	N/A	N/A	N/A	273.00	471.00	273000.00	47100	0.172527473	342	312	10	100	4	1368000	1038718	0.759296784	0.240703216	25909.74917	25956.36147	25843.53604	25903.21556	24591.65658	23440.43829	23956.4753	23996.19006	0.926378812	11417	4406	11417	4406	1520469.00	1104998.00	1478671.00	1.37E+06	1	FALSE	0	79.11	22	37.8496	-119.3789	1.100000024	14.14999962	44.92063522	612.6655884	19.20000076	-12.30000019	31.5	-3.583333254	8.566666603	9.600000381	-5.083333492	770	136	18	68.74092865	365	60	70	334	3359
N/A	N/A	SN_16S0010	Rana sierrae	6/28/24	California	50731	N/A	day	Adult	N/A	N/A	N/A	178.00	634.00	178000.00	63400	0.356179775	343	339	10	100	4	1372000	995089	0.725283528	0.274716472	26519.17003	26921.76708	25888.11738	26443.01816	23747.28465	25171.27245	25027.51255	24648.68989	0.93214359	13401	6805	13401	6805	1378836.00	1161399.00	1164919.00	1.24E+06	1	FALSE	0	1238.82	24	37.8496	-119.3789	1.100000024	14.14999962	44.92063522	612.6655884	19.20000076	-12.30000019	31.5	-3.583333254	8.566666603	9.600000381	-5.083333492	770	136	18	68.74092865	365	60	70	334	3359
