capture_id	taxon_capture	sample_id_amp	sample_name_amp	total_peptides_ug	date	site	region	country	body_temp_c	substrate_temp_c	microhabitat_detailed	water_temp_c	p_h	tds_ppm	salinity_ppt	soil_moisture_m3_m3	cloud_cover_percent	dissolved_o2_percent	d1_percent_cover	vegetation_cover_percent	air_pressure_mbar	environmental_latitude	environmental_longitude	site_elevation_m
5aeef432-d7f4-479e-9dba-ebc6fdc06323	colostethus_panamansis	NA	NA	NA	2024-12-07	rabbit_stream	altos_de_campana	panama	21.5	21.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	619
dd03317e-1b8e-45af-b5ed-d80acec57947	rhaebo_haematiticus	NA	NA	NA	2015-06-13	mata_ahogado	el_valle	panama	NA	NA	ll	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	237
35ef7329-6f35-4c0b-90b8-b1fdc549c154	craugastor	NA	NA	NA	2016-07-27	miguel_de_la_borda	caribbean	panama	NA	NA	leaf litter	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	104
1235434b-2ae2-4f57-90c5-ca54356fabeb	colostethus_panamansis	NA	NA	NA	2014-06-29	juan_julio	el_cope	panama	NA	NA	rock in stream	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	440
4495b159-a011-5619-82a8-16f908e90867	ischnocnema_henselii	30c72381-b9d7-5a06-a1b2-4cba6119fbe8	BRAMPsBath015	57.132	2022-10-31	t3	boraceia	brazil	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
b859471f-d2bc-44a7-a90a-8913d96b72a9	colostethus_panamansis	NA	NA	NA	2014-12-13	medina	el_cope	panama	NA	NA	rock in stream	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	300
06825a1c-1fc4-4fc2-a8b9-42788031ba99	rana_sierrae	e36468d5-77f2-5413-b88a-01f17831e3cb	SN_AMP0040	56.154	2023-09-14	72808	california	usa	14	11	grass	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3066
62b76c9f-8b48-4eac-b213-f7ad51ceea88	lithobates_sphenocephalus	NA	NA	NA	2018-07-09	deer	tennessee	usa	22	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
83ef21c1-b3c2-4dda-87ba-3aa742e1bbad	rana_clamitans	NA	NA	NA	2022-05-18	admin_pond	pennsylvania	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0d154e39-766d-5d58-947f-68d48923a7c9	hylodes_phyllodes	a9ed7ec3-bd6d-5f60-9c92-1ac1d63b90be	BRAMPsBath068	131.73	2022-11-12	s4	santa_virginia	brazil	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
11f98d63-a524-4806-9552-1e9811c6f8dd	lithobates_sphenocephalus	NA	NA	NA	2018-07-10	pine	tennessee	usa	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
6e3859e8-b510-4208-9308-272812f3a80c	phyllobates_lugubris	NA	NA	NA	2015-07-29	miguel_de_la_borda	caribbean	panama	NA	NA	rock	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	104
1a27b0a5-af70-4ea2-b09f-9f5ddff903dd	rana_muscosa	NA	NA	NA	2023-09-07	50783	california	usa	12	15	other (describe in comments)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2871
5bbe979d-462e-58dd-8d3e-d6ccc89eb6c8	rana_catesbeiana	NA	NA	NA	2024-07-03	tuttle_pond	pennsylvania	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
c260102d-470d-4cec-9dd6-febbb1f65cc4	rana_sierrae	NA	NA	NA	2024-08-22	10223	california	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3495
c28ffb55-c366-49f2-b897-27b919bb40b7	acris_blanchardi	NA	NA	NA	2017-07-13	kisatchie_bayou	louisiana	usa	26.1	26.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
23d453c5-f107-47f2-a920-ae297db459c7	rana_clamitans	NA	NA	NA	2022-06-04	phelps_pond	pennsylvania	usa	21.7	21.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
adc7c3ec-5a0b-40d8-9080-d920d811561b	rana_sierrae	NA	NA	NA	2022-08-28	10225	california	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3493
bb3251db-22eb-4a98-afb7-25b9206883b9	rana_sierrae	NA	NA	NA	2022-08-20	70481	california	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	2993
e687ee29-d2af-4c68-9a5e-119675c52583	lithobates_sphenocephalus	NA	NA	NA	2017-08-10	sink	tennessee	usa	23	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
9801660b-ba1c-4d63-93e6-4706285e36c0	lithobates_sphenocephalus	NA	NA	NA	2017-10-10	kisatchie_bayou	louisiana	usa	18.8	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2f45b00f-2261-4152-972f-69453ea58dfa	lithobates_chiricahuensis	NA	NA	NA	2018-08-01	johnson_tank	new_mexico	usa	22.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d2435009-ab35-4dc2-bcae-d7ad9ef0a911	rana_pipiens	NA	NA	NA	2019-07-06	hatchery	pennsylvania	usa	23	23.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
74626e3e-6cee-4404-8a05-704a2b752c57	acris_blanchardi	NA	NA	NA	2017-07-14	solomon_lane	louisiana	usa	26.8	26.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
421b5b80-d070-4fdb-b6c8-6107e76b2ebb	pseudacris_regilla	NA	NA	NA	2023-07-26	54188	california	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3395
1f7a9486-14c6-44ec-96b6-174a8ea7bee2	rana_catesbeiana	NA	NA	NA	2022-07-12	rv_pond	pennsylvania	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
a8f72eb9-a59c-4dad-88e0-1b8473050f4f	pseudacris_regilla	NA	NA	NA	2023-07-22	22015	california	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3390
4698bc0a-3e29-44c8-b5b8-746adc090bb5	sachatamia_albomaculata	NA	NA	NA	2015-07-02	guabal	el_cope	panama	NA	NA	branch (4m high)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	552
27c70afd-e364-4f18-bc09-81b4b5fd5091	lithobates_sphenocephalus	NA	NA	NA	2017-07-19	solomon_lane	louisiana	usa	27	27	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
b8abb925-2975-43be-b686-731d58b317be	rana_clamitans	NA	NA	NA	2024-10-09	tryon_weber	pennsylvania	usa	11.9	12.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5811a5a0-775b-4a47-994e-d19440d7dfb3	lithobates_sphenocephalus	NA	NA	NA	2017-10-10	kisatchie_bayou	louisiana	usa	20.9	21.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
411871cf-e0b0-4ea4-8dc1-308a0707fe65	colostethus_panamansis	f6341989-63b7-50ef-98fe-099cd5caf86f	230806_K013	48.51	2023-08-06	rabbit_stream	altos_de_campana	panama	NA	25.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	619
9d3c8f8c-59cd-4107-8459-73770cda5a0d	engystomops_pustulosus	NA	NA	NA	2016-06-27	sophia_stream	el_cope	panama	NA	NA	puddle	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	347
3fa2a42a-494f-4bec-93ec-e2acc797e749	rana_sierrae	NA	NA	NA	2022-08-09	70567	california	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3206
42cdfc09-cf34-4ee5-9f98-4b40c64955cd	rana_pipiens	NA	NA	NA	2019-07-06	hatchery	pennsylvania	usa	20.4	20.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
854ac5e1-ef2b-4d8f-8a8d-33970b5a7d80	lithobates_sphenocephalus	NA	NA	NA	2017-09-27	sink	tennessee	usa	21	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
694e46f1-2016-464a-a51a-1793c9a9ac76	rana_sierrae	NA	NA	NA	2024-08-21	10223	california	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3495
860e0357-68d7-4f5c-b4bd-b0c73fa38e24	rana_pipiens	NA	NA	NA	2018-11-09	north_beach_pond	vermont	usa	2.8	2.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7b568e58-07d6-4f5a-9cfb-d95e027e1556	rana_sierrae	NA	NA	NA	2024-08-23	10225	california	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3493
4e9b8045-2839-4f86-9801-61b29c11c938	anaxyrus_americanus	NA	NA	NA	2022-05-20	admin_pond	pennsylvania	usa	NA	19.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5e03b57f-5c6c-4fe0-a6eb-5358659c86e8	lithobates_sphenocephalus	NA	NA	NA	2018-10-08	kisatchie_bayou	louisiana	usa	23.3	23.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
f2dcb2bf-8b8b-4406-83ff-7ae5a8c98178	craugastor_fitzingeri	NA	NA	NA	2015-06-20	rio_marta	el_cope	panama	NA	NA	rock under shrub	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	398
05aac450-7c9e-4acf-9e98-80aa97750cd6	colostethus_panamansis	500c51fa-9434-5d12-9971-56df3e77d240	221208_012	36.342	2022-12-08	rabbit_stream	altos_de_campana	panama	NA	21.5	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	619
698b40fe-09c6-42db-a998-a5585caffbc8	pristimantis_cruentus	NA	NA	NA	2015-06-15	rio_maria	el_valle	panama	NA	NA	ll	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	819
0088fdb0-370c-4a39-b939-1367f5db1266	rana_pipiens	NA	NA	NA	2019-07-05	hatchery	pennsylvania	usa	22.4	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
669f2027-f8b1-4ea8-be5f-9cd8c860efd0	rana_clamitans	NA	NA	NA	2022-05-18	admin_pond	pennsylvania	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1491af3a-8dc9-4a36-85eb-99c8602b14f4	desmognathus_ochrophaeus	NA	NA	NA	2024-07-09	tryon_weber	pennsylvania	usa	21.6	21.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
067d0452-c88d-42cf-bc75-645300fff365	lithobates_sphenocephalus	NA	NA	NA	2018-04-02	west	tennessee	usa	15	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8b65518a-505f-4d1d-be9e-6b148d20c22d	craugastor_fitzingeri	NA	NA	NA	2016-06-20	juan_lana	el_valle	panama	NA	NA	grass	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	200
6fed7077-e024-48ce-bf69-3a8c484afdf0	rana_pipiens	NA	NA	NA	2017-08-17	hatchery	pennsylvania	usa	22.1	22.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d1f450ef-2f72-477a-ab6e-c32a9f44dc17	lithobates_sphenocephalus	NA	NA	NA	2018-05-15	west	tennessee	usa	20	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
f38564ca-a14d-4d61-aaf4-917997a592f0	rana_sierrae	NA	NA	NA	2024-08-21	10223	california	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3495
8462b6c1-bbc0-4710-9b01-729393d4ab43	rana_sierrae	NA	NA	NA	2023-09-12	10223	california	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3495
fff9ddcf-f2ba-4500-b5f7-1c844c9360a8	colostethus_panamansis	NA	NA	NA	2016-07-05	rio_marta	el_cope	panama	NA	NA	gravel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	398
2894ca8e-a008-4f0d-b0d1-ec17064306c4	leptodactylus_fragilis	NA	NA	NA	2016-06-20	juan_lana	el_valle	panama	NA	NA	grass/puddle	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	200
e57e686d-b3af-44f3-9f23-8dc3faac514a	craugastor_fitzingeri	NA	NA	NA	2016-07-14	cerro_negro	santa_fe	panama	NA	NA	leaf litter	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1101
3fb802e1-479b-40d2-9a41-6fa72a1ec6f5	rana_catesbeiana	NA	NA	NA	2022-07-18	tuttle_pond	pennsylvania	usa	22.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d28ba463-a389-4a7f-afd7-d28d23f77486	craugastor_fitzingeri	NA	NA	NA	2016-06-20	juan_lana	el_valle	panama	NA	NA	rock	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	200
2dd2c071-4a22-4b1c-88c6-397c8399bd37	espadarana_prosoblepon	NA	NA	NA	2015-07-02	guabal	el_cope	panama	NA	NA	leaf (2m high)	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	552
2a3e8ff5-4f09-40db-adcd-791d53b2eff7	lithobates_warszewitschii	NA	NA	NA	2015-07-10	altos_de_piedra	santa_fe	panama	NA	NA	ll	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	751
540d540f-72fa-47fe-a4ae-f1cf85f2e099	lithobates_chiricahuensis	NA	NA	NA	2018-05-13	johnson_tank	new_mexico	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4d9add30-57ad-4a5a-a53d-cb62d81554f4	lithobates_sphenocephalus	NA	NA	NA	2019-02-26	deer	tennessee	usa	11	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
628d43fa-83c2-48bc-bb39-31972ade046b	notophthalmus_viridescens	NA	NA	NA	2018-08-23	camp_ethan_allen_pond	vermont	usa	17.7	17.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d3c5412b-ed98-464a-9139-be0847b2dec3	lithobates_sphenocephalus	NA	NA	NA	2018-04-18	sink	tennessee	usa	16	16	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
93c303e8-b7af-495b-9179-ba4257c74abc	atelopus_varius	NA	NA	NA	2014-07-18	rio_tigrero	el_cope	panama	28.3	28.3	mossy rock	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	467
a86f5dae-4eb3-4abf-a360-3b99501c2384	rana_sierrae	NA	NA	NA	2022-08-09	70567	california	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3206
982a61b3-0317-409b-8b2d-ebca58f4da2c	lithobates_sphenocephalus	NA	NA	NA	2018-10-09	deer	tennessee	usa	21	22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5b47bbdb-2ac2-4b37-9d1b-da7383055918	rana_catesbeiana	NA	NA	NA	2022-07-11	rv_pond	pennsylvania	usa	22.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
ee8fccde-e53a-4296-ba30-5420b79eac35	lithobates_warszewitschii	NA	NA	NA	2015-12-07	rio_maria	el_valle	panama	NA	NA	mud	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	819
763b42ca-9583-42fc-8bdd-d391fa1e5edf	lithobates_chiricahuensis	NA	NA	NA	2019-04-16	johnson_tank	new_mexico	usa	14.7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
f4c2bfe5-4d8c-412a-bd96-9da52552e764	lithobates_sphenocephalus	NA	NA	NA	2017-05-04	kurthwood	louisiana	usa	15.6	15.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5a8df3db-9ed7-4326-96c5-778a01720957	lithobates_sphenocephalus	NA	NA	NA	2018-04-04	deer	tennessee	usa	13	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0c1ade51-0df6-42f3-b9a3-cb4fdc51794c	smilisca_sila	NA	NA	NA	2015-12-18	rio_tigrero	el_cope	panama	26.6	26.9	rock	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	467
c73f350b-2bd0-4ba8-a7db-1a1d982dfa24	rana_catesbeiana	NA	NA	NA	2022-07-18	tuttle_pond	pennsylvania	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
bc403c27-f034-49e5-beb1-abf3cfc03cf3	rana_sierrae	ac34cac8-38b2-58ba-af0d-b155a40f0af9	BII0108	40.164	2022-08-23	50899	california	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3214
0fe9a861-b212-4e9d-b5cd-fbf12f5b3a44	lithobates_warszewitschii	NA	NA	NA	2015-06-07	rio_maria	el_valle	panama	20	20	water	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	819
a0e43513-878b-4ea1-90e9-39b7f8ca6e60	hyla_versicolor	NA	NA	NA	2022-07-11	rv_pond	pennsylvania	usa	24.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
568a09a9-66de-42db-b7df-3c24cd539d80	lithobates_sphenocephalus	NA	NA	NA	2018-02-06	horse_head_ephemeral	louisiana	usa	17.8	17.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
e7d15087-0c46-43f6-8ccb-ae6e134d2556	lithobates_sphenocephalus	NA	NA	NA	2019-10-27	solomon_lane	louisiana	usa	16.3	16.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
f224a47c-6252-42d8-a091-158344e76918	lithobates_sphenocephalus	NA	NA	NA	2018-07-01	horse_head_ephemeral	louisiana	usa	26.8	27.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4e6a877a-49f2-4ad8-9bb3-56a9d9939d0f	lithobates_sphenocephalus	NA	NA	NA	2018-08-03	west	tennessee	usa	23	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
03ba20c5-f9e7-40f6-a0c7-da9a92ed017b	lithobates_warszewitschii	NA	NA	NA	2015-12-09	cerro_negro	santa_fe	panama	NA	NA	rock in bottom of pool	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1101
49597e3f-4884-4abb-b091-ae0c9920bdf3	lithobates_sphenocephalus	NA	NA	NA	2019-04-26	west	tennessee	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
2c28cd8a-aa66-4031-9440-76cfd13ec201	desmognathus_fuscus	NA	NA	NA	2024-10-09	tryon_weber	pennsylvania	usa	10.9	10.6	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
f0d98710-038e-407b-894b-648ade3f297a	rana_sierrae	NA	NA	NA	2022-08-27	10223	california	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3495
e7e7439f-2762-4941-a807-3afc7fbcec08	espadarana_prosoblepon	NA	NA	NA	2016-07-16	alleman	fortuna	panama	NA	NA	branch 1.8 m high	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1148
f05f8eb9-cf23-4a56-a6f9-6b98dad36177	rana_sierrae	NA	NA	NA	2023-09-12	10223	california	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3495
1ced32a8-d7d5-437b-bf25-e352e240096c	silverstoneia_flotator	NA	NA	NA	2016-06-24	guabal	el_cope	panama	NA	NA	leaf litter	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	552
408fd68c-f9d6-4c28-b2fe-802b299e3fa9	lithobates_chiricahuensis	NA	NA	NA	2019-07-01	johnson_tank	new_mexico	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
305cae17-0f03-4e4f-8ccb-55ae21026d76	colostethus_panamansis	50002fef-9adc-59d3-bdbb-79b787268566	230806_K018	6.222	2023-08-06	rabbit_stream	altos_de_campana	panama	NA	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	619
67c8c765-31ac-4ec4-a24b-20c49e85d23b	rana_pipiens	NA	NA	NA	2019-07-17	shelburne_pond	vermont	usa	21.3	23.8	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5328fd87-cee6-4b72-8ec4-0326dafcd1ae	craugastor_crassidigitus	NA	NA	NA	2016-06-29	las_yayas	el_cope	panama	NA	NA	twig on ground	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	342
dca2d2d9-6bd1-451f-ae27-fdd71aa23f9a	rana_sierrae	NA	NA	NA	2024-08-30	50837	california	usa	14	19	rock	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3219
85025b47-7995-48a1-a9e9-9e8a756a273c	rana_catesbeiana	3d34f45c-0999-4bb2-8f71-f528838b7459	AMPBath00038	1070.19	2022-06-27	vorisek_pond	pennsylvania	usa	21.2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
7e490d3a-85cb-4ba8-aa55-664f0d85c2c7	rana_sierrae	NA	NA	NA	2023-08-25	70279	california	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3335
b7b914ec-b3d7-4e3e-b114-9f6fe9337e31	rana_sierrae	NA	NA	NA	2023-08-16	10037	california	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3420
2652e697-947b-40fa-b4ad-44c1728c037d	lithobates_sphenocephalus	NA	NA	NA	2017-08-07	deer	tennessee	usa	22	23	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
b8232080-95e7-5c03-9cce-8b1cf6c8e732	rana_catesbeiana	NA	NA	NA	2024-07-02	tuttle_pond	pennsylvania	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
cdfe0818-5f60-4b32-a946-12cd54ef49b6	lithobates_chiricahuensis	NA	NA	NA	2019-07-31	johnson_tank	new_mexico	usa	22.8	22.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
4c927aea-98d8-4ac4-a19e-e75da811723d	notophthalmus_viridescens	NA	NA	NA	2017-09-12	camp_ethan_allen_pond	vermont	usa	14	14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
fe5018cc-9643-4bde-ba4a-cdcc0a752020	lithobates_sphenocephalus	NA	NA	NA	2018-05-18	sink	tennessee	usa	20	20	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
d880d52d-3159-4f6f-8cb1-0301ba139e7f	silverstoneia_flotator	NA	NA	NA	2016-06-23	rio_blanco	el_cope	panama	NA	NA	rock	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	685
6f80c730-457f-4d04-8330-2bac83644b6c	rana_sierrae	0ad3f915-fa56-58b5-abc7-a505b7e6e054	SN_AMP0202	1238.82	2024-06-28	50731	california	usa	24	30	grass	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3359
a60f6c0d-eca0-4d92-a417-69691abc43bb	notophthalmus_viridescens	NA	NA	NA	2018-04-30	camp_ethan_allen_pond	vermont	usa	7.1	7.1	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
8252e641-8933-4ce7-a2ad-67a2098bda9a	rana_sierrae	NA	NA	NA	2023-08-16	10037	california	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3420
7f6622e3-e405-4478-bab3-17400780a29d	lithobates_warszewitschii	NA	NA	NA	2023-11-28	sophia_stream	el_cope	panama	23.4	23.3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	347
97232b17-8f67-4b72-b5b3-384fa5f9dfa5	lithobates_chiricahuensis	NA	NA	NA	2019-07-01	johnson_tank	new_mexico	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
0f1542ce-761d-4368-8e78-1da0d43bb149	lithobates_sphenocephalus	NA	NA	NA	2018-08-03	west	tennessee	usa	23	24	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
5086208e-fadd-4310-b779-3919b2f55a80	hyla_versicolor	NA	NA	NA	2017-05-18	camp_johnson_pond_2	vermont	usa	18.4	18.4	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
1e593d5c-997e-42d1-b4bb-f8d75d764469	lithobates_warszewitschii	NA	NA	NA	2015-12-05	rio_maria	el_valle	panama	NA	NA	ll	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	819
67c9145f-1621-4f2e-b691-885e3b8b6a93	silverstoneia_flotator	NA	NA	NA	2015-06-29	sophia_stream	el_cope	panama	NA	NA	ll	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	347
8985d155-adc0-4873-96c3-ef0a2deed31b	lithobates_sphenocephalus	NA	NA	NA	2019-10-27	solomon_lane	louisiana	usa	17.9	17.9	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
c10665fa-20a5-4e80-b034-7651764ed595	rhinella_marina	NA	NA	NA	2016-07-04	rio_marta	el_cope	panama	NA	NA	gravel	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	398
44b03cf8-4c9e-479f-8652-73642cab1fee	silverstoneia_nubicola	NA	NA	NA	2015-07-28	miguel_de_la_borda	caribbean	panama	NA	NA	rock	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	104
635e82a9-b657-4dad-b461-fec3661c8414	rana_sierrae	4a50cd20-12d4-5978-ab01-743aa1cde4d1	BII0015	93.09	2022-08-04	72808	california	usa	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	3066
c6785bd7-97b9-49a6-99e3-89ae874c847c	sachatamia_albomaculata	NA	NA	NA	2015-12-09	cerro_negro	santa_fe	panama	21.6	21.6	leaf top, 1 m	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	1101
